Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-04-20 09:30:07,219,61,0,0,0,0
2021-04-20 09:30:17,147,46,0,0,0,0
2021-04-20 09:30:27,90,30,0,0,0,0
2021-04-20 09:30:37,126,33,0,0,0,0
2021-04-20 09:30:47,81,18,0,0,0,0
2021-04-20 09:31:07,27,9,0,0,0,0
2021-04-20 09:31:17,27,3,0,0,0,0
2021-04-20 09:31:27,54,18,3,0,0,0
2021-04-20 09:31:37,63,21,0,0,0,0
2021-04-20 09:31:47,18,3,0,0,0,0
2021-04-20 09:32:07,72,24,3,0,0,0
2021-04-20 09:32:17,27,6,0,0,0,0
2021-04-20 09:32:27,54,12,0,0,0,0
2021-04-20 09:32:37,72,15,0,0,0,0
2021-04-20 09:32:47,54,9,0,0,0,0
2021-04-20 09:33:07,72,21,0,0,0,0
2021-04-20 09:33:17,45,15,3,0,0,0
2021-04-20 09:33:27,81,24,3,0,0,0
2021-04-20 09:33:37,72,24,0,0,0,0
2021-04-20 09:33:47,45,15,0,0,0,0
2021-04-20 09:34:07,45,15,0,0,0,0
2021-04-20 09:34:17,81,27,0,0,0,0
2021-04-20 09:34:27,81,24,0,0,0,0
2021-04-20 09:34:37,54,15,0,0,0,0
2021-04-20 09:34:47,36,12,0,0,0,0
2021-04-20 09:35:07,27,9,0,0,0,0
2021-04-20 09:35:17,27,9,0,0,0,0
2021-04-20 09:35:27,63,21,0,0,0,0
2021-04-20 09:35:37,54,18,0,0,0,0
2021-04-20 09:35:47,72,21,0,0,0,0
2021-04-20 09:36:07,54,6,0,0,0,0
2021-04-20 09:36:17,18,6,0,0,0,0
2021-04-20 09:36:27,72,18,0,0,0,0
2021-04-20 09:36:37,54,15,0,0,0,0
2021-04-20 09:36:47,45,9,0,0,0,0
2021-04-20 09:37:07,63,15,0,0,0,0
2021-04-20 09:37:17,54,15,0,0,0,0
2021-04-20 09:37:27,54,15,0,0,0,0
2021-04-20 09:37:37,90,27,3,0,0,0
2021-04-20 09:37:47,54,18,0,0,0,0
2021-04-20 09:38:07,18,3,0,0,0,0
2021-04-20 09:38:17,45,9,0,0,0,0
2021-04-20 09:38:27,54,12,0,0,0,0
2021-04-20 09:38:37,81,27,3,0,0,0
2021-04-20 09:38:47,72,24,3,0,0,0
2021-04-20 09:39:07,72,21,3,0,0,0
2021-04-20 09:39:17,54,12,0,0,0,0
2021-04-20 09:39:27,27,6,0,0,0,0
2021-04-20 09:39:37,90,21,0,0,0,0
2021-04-20 09:39:47,90,18,0,0,0,0
2021-04-20 09:40:07,117,36,0,0,0,0
2021-04-20 09:40:17,90,27,0,0,0,0
2021-04-20 09:40:27,81,21,0,0,0,0
2021-04-20 09:40:37,81,21,0,0,0,0
2021-04-20 09:40:47,36,12,0,0,0,0
2021-04-20 09:41:07,108,36,0,0,0,0
2021-04-20 09:41:17,90,30,0,0,0,0
2021-04-20 09:41:27,45,15,0,0,0,0
2021-04-20 09:41:37,54,12,0,0,0,0
2021-04-20 09:41:47,171,48,3,3,3,0
2021-04-20 09:42:07,63,18,0,0,0,0
2021-04-20 09:42:17,45,15,0,0,0,0
2021-04-20 09:42:27,45,15,0,0,0,0
2021-04-20 09:42:37,54,18,0,0,0,0
2021-04-20 09:42:47,108,36,3,3,3,0
2021-04-20 09:43:07,45,9,0,0,0,0
2021-04-20 09:43:17,54,18,0,0,0,0
2021-04-20 09:43:27,18,6,0,0,0,0
2021-04-20 09:43:37,27,9,0,0,0,0
2021-04-20 09:43:47,63,18,0,0,0,0
2021-04-20 09:44:07,27,9,0,0,0,0
2021-04-20 09:44:17,27,9,0,0,0,0
2021-04-20 09:44:27,99,30,0,0,0,0
