Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-04-20 09:30:00,69,20,0,0,0,0
2021-04-20 09:30:10,48,13,0,0,0,0
2021-04-20 09:30:20,39,13,0,0,0,0
2021-04-20 09:30:30,9,3,0,0,0,0
2021-04-20 09:30:40,27,9,0,0,0,0
2021-04-20 09:30:50,18,6,0,0,0,0
2021-04-20 09:31:00,48,16,0,0,0,0
2021-04-20 09:31:10,39,13,0,0,0,0
2021-04-20 09:31:20,27,6,0,0,0,0
2021-04-20 09:31:30,45,12,0,0,0,0
2021-04-20 09:31:40,45,12,0,0,0,0
2021-04-20 09:31:50,57,9,0,0,0,0
2021-04-20 09:32:00,9,3,0,0,0,0
2021-04-20 09:32:10,60,16,3,3,3,0
2021-04-20 09:32:20,60,12,0,0,0,0
2021-04-20 09:32:30,39,3,0,0,0,0
2021-04-20 09:32:40,27,0,0,0,0,0
2021-04-20 09:32:50,9,3,0,0,0,0
2021-04-20 09:33:00,18,6,0,0,0,0
2021-04-20 09:33:10,69,12,0,0,0,0
2021-04-20 09:33:20,87,18,0,0,0,0
2021-04-20 09:33:30,36,12,0,0,0,0
2021-04-20 09:33:40,45,15,0,0,0,0
2021-04-20 09:33:50,18,6,0,0,0,0
2021-04-20 09:34:00,39,13,0,0,0,0
2021-04-20 09:34:10,60,16,0,0,0,0
2021-04-20 09:34:20,72,13,0,0,0,0
2021-04-20 09:34:30,60,13,0,0,0,0
2021-04-20 09:34:40,90,19,0,0,0,0
2021-04-20 09:34:50,60,20,0,0,0,0
2021-04-20 09:35:00,90,23,0,0,0,0
2021-04-20 09:35:10,18,6,0,0,0,0
2021-04-20 09:35:20,30,10,0,0,0,0
2021-04-20 09:35:30,30,10,0,0,0,0
2021-04-20 09:35:40,90,19,0,0,0,0
2021-04-20 09:35:50,90,15,0,0,0,0
2021-04-20 09:36:00,27,6,0,0,0,0
2021-04-20 09:36:10,57,16,0,0,0,0
2021-04-20 09:36:19,57,16,0,0,0,0
2021-04-20 09:36:29,60,20,0,0,0,0
2021-04-20 09:36:39,51,7,0,0,0,0
2021-04-20 09:36:49,72,13,0,0,0,0
2021-04-20 09:36:59,81,16,0,0,0,0
2021-04-20 09:37:09,66,15,0,0,0,0
2021-04-20 09:37:19,27,9,0,0,0,0
2021-04-20 09:37:29,30,7,0,0,0,0
2021-04-20 09:37:39,78,13,0,0,0,0
2021-04-20 09:37:49,96,18,0,0,0,0
2021-04-20 09:37:59,66,19,0,0,0,0
2021-04-20 09:38:09,48,13,0,0,0,0
2021-04-20 09:38:19,27,0,0,0,0,0
2021-04-20 09:38:29,9,0,0,0,0,0
2021-04-20 09:38:39,42,6,0,0,0,0
2021-04-20 09:38:49,93,12,0,0,0,0
2021-04-20 09:38:59,60,9,0,0,0,0
2021-04-20 09:39:09,18,6,0,0,0,0
2021-04-20 09:39:19,27,6,0,0,0,0
2021-04-20 09:39:29,9,3,0,0,0,0
2021-04-20 09:39:39,18,6,0,0,0,0
2021-04-20 09:39:49,57,12,0,0,0,0
2021-04-20 09:39:59,39,6,0,0,0,0
2021-04-20 09:40:09,39,6,0,0,0,0
2021-04-20 09:40:19,30,3,0,0,0,0
2021-04-20 09:40:29,27,9,0,0,0,0
2021-04-20 09:40:39,57,19,0,0,0,0
2021-04-20 09:40:49,39,13,0,0,0,0
2021-04-20 09:40:59,9,3,0,0,0,0
2021-04-20 09:41:09,27,9,0,0,0,0
2021-04-20 09:41:19,39,9,0,0,0,0
2021-04-20 09:41:29,51,13,0,0,0,0
2021-04-20 09:41:39,9,3,0,0,0,0
2021-04-20 09:41:49,21,7,0,0,0,0
2021-04-20 09:41:59,60,20,0,0,0,0
2021-04-20 09:42:09,30,10,0,0,0,0
2021-04-20 09:42:19,30,10,0,0,0,0
2021-04-20 09:42:29,18,6,0,0,0,0
2021-04-20 09:42:39,69,23,0,0,0,0
2021-04-20 09:42:49,90,30,0,0,0,0
2021-04-20 09:42:59,48,13,0,0,0,0
2021-04-20 09:43:09,27,6,0,0,0,0
2021-04-20 09:43:19,0,0,0,0,0,0
2021-04-20 09:43:29,81,27,0,0,0,0
2021-04-20 09:43:39,153,44,0,0,0,0
2021-04-20 09:43:49,60,13,0,0,0,0
2021-04-20 09:43:59,39,6,0,0,0,0
2021-04-20 09:44:09,18,6,0,0,0,0
2021-04-20 09:44:19,81,23,0,0,0,0
2021-04-20 09:44:29,129,36,0,0,0,0
2021-04-20 09:44:39,48,13,0,0,0,0
2021-04-20 09:44:49,18,6,0,0,0,0
2021-04-20 09:44:59,81,16,0,0,0,0
2021-04-20 09:45:09,111,26,0,0,0,0
2021-04-20 09:45:19,78,23,0,0,0,0
2021-04-20 09:45:29,9,3,0,0,0,0
2021-04-20 09:45:39,48,16,0,0,0,0
2021-04-20 09:45:49,30,10,0,0,0,0
2021-04-20 09:45:59,264,70,6,0,0,0
2021-04-20 09:46:09,3666,1124,373,72,19,13
2021-04-20 09:46:19,2034,621,187,24,9,6
2021-04-20 09:46:29,2331,727,233,48,16,9
2021-04-20 09:46:39,1824,548,129,26,6,3
2021-04-20 09:46:49,1758,534,103,12,9,6
2021-04-20 09:46:59,1431,422,82,9,9,3
2021-04-20 09:47:09,645,201,40,3,3,3
2021-04-20 09:47:19,702,203,68,15,9,3
2021-04-20 09:47:29,504,139,42,12,6,3
2021-04-20 09:47:39,471,129,27,6,3,0
2021-04-20 09:47:49,495,154,9,6,6,0
2021-04-20 09:47:59,615,184,26,9,9,0
2021-04-20 09:48:09,567,162,30,6,6,0
2021-04-20 09:48:19,558,153,27,0,0,0
2021-04-20 09:48:29,444,126,6,0,0,0
2021-04-20 09:48:39,312,87,9,3,3,3
2021-04-20 09:48:49,420,122,10,0,0,0
2021-04-20 09:48:59,396,121,19,6,3,0
2021-04-20 09:49:09,324,97,12,6,3,0
2021-04-20 09:49:19,327,90,10,3,3,0
2021-04-20 09:49:29,279,76,6,3,3,3
2021-04-20 09:49:39,309,89,6,3,3,3
2021-04-20 09:49:49,150,46,6,3,3,3
2021-04-20 09:49:59,111,30,0,0,0,0
2021-04-20 09:50:09,141,34,6,3,0,0
2021-04-20 09:50:19,192,57,6,3,0,0
2021-04-20 09:50:29,93,23,0,0,0,0
2021-04-20 09:50:39,210,55,3,0,0,0
2021-04-20 09:50:49,339,101,16,0,0,0
2021-04-20 09:50:59,198,41,6,0,0,0
2021-04-20 09:51:09,252,52,3,0,0,0
2021-04-20 09:51:19,270,79,13,3,3,0
2021-04-20 09:51:29,195,44,14,0,0,0
2021-04-20 09:51:39,183,33,0,0,0,0
2021-04-20 09:51:49,129,37,0,0,0,0
2021-04-20 09:51:59,69,23,0,0,0,0
2021-04-20 09:52:09,174,43,0,0,0,0
2021-04-20 09:52:19,132,33,0,0,0,0
2021-04-20 09:52:29,120,33,0,0,0,0
2021-04-20 09:52:39,144,41,0,0,0,0
2021-04-20 09:52:49,165,55,0,0,0,0
2021-04-20 09:52:59,174,55,0,0,0,0
2021-04-20 09:53:09,120,37,3,3,3,0
2021-04-20 09:53:19,51,17,0,0,0,0
2021-04-20 09:53:29,42,14,0,0,0,0
2021-04-20 09:53:39,69,23,3,3,3,3
2021-04-20 09:53:49,153,37,0,0,0,0
2021-04-20 09:53:59,201,50,0,0,0,0
2021-04-20 09:54:09,225,68,6,0,0,0
2021-04-20 09:54:19,150,50,6,0,0,0
2021-04-20 09:54:29,108,36,3,0,0,0
2021-04-20 09:54:39,153,40,0,0,0,0
2021-04-20 09:54:49,177,55,3,0,0,0
2021-04-20 09:54:59,240,69,0,0,0,0
2021-04-20 09:55:09,327,94,7,0,0,0
2021-04-20 09:55:19,186,48,10,3,3,3
2021-04-20 09:55:29,69,13,3,3,3,3
2021-04-20 09:55:39,153,42,0,0,0,0
2021-04-20 09:55:49,183,45,0,0,0,0
2021-04-20 09:55:59,96,28,0,0,0,0
2021-04-20 09:56:09,57,19,0,0,0,0
2021-04-20 09:56:19,48,13,0,0,0,0
2021-04-20 09:56:29,78,23,3,3,3,3
2021-04-20 09:56:39,81,27,6,3,3,3
2021-04-20 09:56:49,48,16,3,0,0,0
2021-04-20 09:56:59,51,17,3,0,0,0
2021-04-20 09:57:09,78,26,3,0,0,0
2021-04-20 09:57:19,108,33,3,0,0,0
2021-04-20 09:57:29,129,36,6,3,3,3
2021-04-20 09:57:39,69,19,6,3,3,3
2021-04-20 09:57:49,39,3,0,0,0,0
2021-04-20 09:57:59,81,23,0,0,0,0
2021-04-20 09:58:09,102,26,7,0,0,0
2021-04-20 09:58:19,132,26,10,0,0,0
2021-04-20 09:58:29,78,19,3,0,0,0
2021-04-20 09:58:39,51,13,0,0,0,0
2021-04-20 09:58:49,51,10,0,0,0,0
2021-04-20 09:58:59,57,16,3,0,0,0
2021-04-20 09:59:09,87,23,3,0,0,0
2021-04-20 09:59:19,69,17,0,0,0,0
2021-04-20 09:59:29,30,10,0,0,0,0
2021-04-20 09:59:39,90,26,3,3,3,3
2021-04-20 09:59:49,111,27,0,0,0,0
2021-04-20 09:59:59,87,19,0,0,0,0
2021-04-20 10:00:09,75,21,3,3,3,3
2021-04-20 10:00:19,69,19,3,3,3,3
2021-04-20 10:00:29,102,23,7,0,0,0
2021-04-20 10:00:39,27,3,0,0,0,0
2021-04-20 10:00:49,48,13,3,0,0,0
2021-04-20 10:00:59,48,10,3,0,0,0
2021-04-20 10:01:09,60,10,0,0,0,0
2021-04-20 10:01:19,72,17,0,0,0,0
2021-04-20 10:01:29,9,3,0,0,0,0
2021-04-20 10:01:39,9,3,0,0,0,0
2021-04-20 10:01:49,30,10,0,0,0,0
2021-04-20 10:01:59,81,16,0,0,0,0
2021-04-20 10:02:09,90,19,3,0,0,0
2021-04-20 10:02:19,99,33,3,0,0,0
2021-04-20 10:02:29,78,23,3,0,0,0
2021-04-20 10:02:39,72,24,3,0,0,0
2021-04-20 10:02:49,69,23,0,0,0,0
2021-04-20 10:02:59,51,17,0,0,0,0
2021-04-20 10:03:09,18,6,0,0,0,0
2021-04-20 10:03:19,39,13,0,0,0,0
2021-04-20 10:03:29,189,63,17,7,7,0
2021-04-20 10:03:39,7077,2150,770,181,87,27
