S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
30.0,18.0,27.0,60.0,135.0,57.0,54.0,87.0,75.0,0.0,60.0,36.0,40.0,117.0,51.0,357.0,114.0,52.23076923076923,1089.8698224852071,45.0,59.25,50.285714285714285,237.0,82.5
33.0,20.1,27.9,60.3,124.2,57.0,54.9,87.0,75.0,0.0,61.6,34.2,40.5,114.3,48.9,349.5,108.6,51.97692307692308,1038.965680473373,46.65,57.3,50.457142857142856,231.9,78.75
36.0,22.2,28.8,60.6,113.4,57.0,55.8,87.0,75.0,0.0,63.2,32.4,41.0,111.6,46.8,342.0,103.2,51.723076923076924,988.0615384615385,48.3,55.35,50.628571428571426,226.8,75.0
39.0,24.3,29.7,60.9,102.6,57.0,56.7,87.0,75.0,0.0,64.8,30.6,41.5,108.9,44.7,334.5,97.8,51.46923076923077,937.1573964497043,49.95,53.4,50.8,221.7,71.25
42.0,26.4,30.6,61.2,91.8,57.0,57.6,87.0,75.0,0.0,66.4,28.8,42.0,106.2,42.6,327.0,92.4,51.215384615384615,886.2532544378698,51.6,51.45,50.97142857142857,216.6,67.5
45.0,28.5,31.5,61.5,81.0,57.0,58.5,87.0,75.0,0.0,68.0,27.0,42.5,103.5,40.5,319.5,87.0,50.96153846153847,835.3491124260356,53.25,49.5,51.14285714285714,211.5,63.75
48.0,30.6,32.4,61.8,70.19999999999999,57.0,59.4,87.0,75.0,0.0,69.6,25.2,43.0,100.8,38.4,312.0,81.6,50.70769230769231,784.4449704142013,54.9,47.55,51.31428571428572,206.4,60.0
51.0,32.7,33.3,62.1,59.39999999999999,57.0,60.3,87.0,75.0,0.0,71.2,23.4,43.5,98.1,36.3,304.5,76.19999999999999,50.45384615384616,733.540828402367,56.55,45.6,51.48571428571429,201.3,56.25
54.0,34.8,34.2,62.4,48.599999999999994,57.0,61.2,87.0,75.0,0.0,72.8,21.6,44.0,95.4,34.2,297.0,70.8,50.2,682.6366863905326,58.2,43.65,51.65714285714286,196.2,52.5
57.0,36.900000000000006,35.1,62.7,37.8,57.0,62.1,87.0,75.0,0.0,74.4,19.8,44.5,92.7,32.099999999999994,289.5,65.4,49.94615384615385,631.7325443786983,59.85,41.7,51.82857142857143,191.1,48.75
60.0,39.0,36.0,63.0,27.0,57.0,63.0,87.0,75.0,0.0,76.0,18.0,45.0,90.0,30.0,282.0,60.0,49.69230769230769,580.828402366864,61.5,39.75,52.0,186.0,45.0
69.3,39.3,36.9,60.9,28.8,57.9,68.4,86.1,79.2,0.0,77.7,18.0,45.0,86.7,32.4,253.8,59.7,51.34615384615385,697.9633136094675,65.1,40.725,53.48571428571429,170.25,46.05
78.6,39.6,37.8,58.8,30.6,58.8,73.8,85.2,83.4,0.0,79.4,18.0,45.0,83.4,34.8,225.6,59.4,53.0,815.0982248520711,68.7,41.7,54.971428571428575,154.5,47.1
