S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
150.6,104.4,74.4,76.2,0.0,3916.8,106.2,120.8,87.0,36.2,0.0,30.6,130.4,67.2,21.0,49.2,49.8,371.81538461538463,1075147.5526627218,113.4,1023.9,73.02857142857144,58.2,35.4
157.8,104.7,65.7,77.1,0.0,3767.3999999999996,111.6,121.9,85.5,38.099999999999994,0.0,28.8,133.2,65.1,21.0,51.599999999999994,48.9,360.9076923076923,983793.2378698225,117.44999999999999,984.45,74.15714285714286,58.35,34.95
165.0,105.0,57.0,78.0,0.0,3618.0,117.0,123.0,84.0,40.0,0.0,27.0,136.0,63.0,21.0,54.0,48.0,350.0,892438.9230769231,121.5,945.0,75.28571428571429,58.5,34.5
173.1,107.1,78.6,138.6,0.0,3414.0,120.6,123.0,85.5,50.7,0.0,87.9,168.3,60.9,18.9,52.8,53.4,349.8,820269.1384615385,155.85,899.925,90.85714285714286,56.85,36.15
181.2,109.2,100.2,199.2,0.0,3210.0,124.2,123.0,87.0,61.4,0.0,148.8,200.6,58.8,16.8,51.6,58.8,349.6,748099.353846154,190.2,854.85,106.42857142857144,55.2,37.8
189.3,111.3,121.80000000000001,259.8,0.0,3006.0,127.8,123.0,88.5,72.1,0.0,209.7,232.89999999999998,56.7,14.7,50.4,64.2,349.4,675929.5692307693,224.55,809.775,122.00000000000001,53.55,39.45
197.4,113.4,143.4,320.4,0.0,2802.0,131.4,123.0,90.0,82.8,0.0,270.6,265.2,54.6,12.6,49.2,69.6,349.2,603759.7846153846,258.9,764.7,137.57142857142858,51.9,41.1
205.5,115.5,165.0,381.0,0.0,2598.0,135.0,123.0,91.5,93.5,0.0,331.5,297.5,52.5,10.5,48.0,75.0,349.0,531590.0,293.25,719.625,153.14285714285717,50.25,42.75
213.6,117.6,186.60000000000002,441.6,0.0,2394.0,138.6,123.0,93.0,104.19999999999999,0.0,392.4,329.79999999999995,50.4,8.399999999999999,46.8,80.4,348.8,459420.2153846154,327.6,674.55,168.71428571428572,48.6,44.4
221.7,119.7,208.20000000000002,502.2,0.0,2190.0,142.2,123.0,94.5,114.89999999999999,0.0,453.3,362.09999999999997,48.3,6.299999999999999,45.6,85.80000000000001,348.6,387250.4307692308,361.95000000000005,629.4749999999999,184.2857142857143,46.95,46.05
229.8,121.8,229.8,562.8,0.0,1986.0,145.8,123.0,96.0,125.6,0.0,514.2,394.4,46.2,4.199999999999999,44.4,91.2,348.4,315080.6461538462,396.3,584.4,199.8571428571429,45.3,47.7
237.89999999999998,123.9,251.4,623.4,0.0,1782.0,149.4,123.0,97.5,136.3,0.0,575.1,426.7,44.099999999999994,2.099999999999998,43.2,96.6,348.2,242910.86153846153,430.65000000000003,539.325,215.42857142857144,43.65,49.35
246.0,126.0,273.0,684.0,0.0,1578.0,153.0,123.0,99.0,147.0,0.0,636.0,459.0,42.0,0.0,42.0,102.0,348.0,170741.07692307694,465.0,494.25,231.0,42.0,51.0
286.2,137.4,306.6,711.6,0.0,1855.2,156.0,133.3,99.0,147.0,0.0,636.0,459.0,39.6,0.0,39.6,100.2,379.0230769230769,275137.4023668639,498.9,574.8,232.9,39.6,50.1
326.4,148.8,340.2,739.2,0.0,2132.4,159.0,143.6,99.0,147.0,0.0,636.0,459.0,37.2,0.0,37.2,98.4,410.04615384615386,379533.72781065095,532.8,655.35,234.8,37.2,49.2
366.6,160.2,373.8,766.8,0.0,2409.6,162.0,153.9,99.0,147.0,0.0,636.0,459.0,34.8,0.0,34.8,96.6,441.0692307692308,483930.0532544379,566.7,735.9,236.7,34.8,48.3
406.8,171.6,407.4,794.4,0.0,2686.8,165.0,164.2,99.0,147.0,0.0,636.0,459.0,32.4,0.0,32.4,94.8,472.0923076923077,588326.3786982249,600.6,816.45,238.6,32.4,47.4
447.0,183.0,441.0,822.0,0.0,2964.0,168.0,174.5,99.0,147.0,0.0,636.0,459.0,30.0,0.0,30.0,93.0,503.11538461538464,692722.7041420119,634.5,897.0,240.5,30.0,46.5
487.20000000000005,194.4,474.6,849.6,0.0,3241.2,171.0,184.8,99.0,147.0,0.0,636.0,459.0,27.6,0.0,27.6,91.2,534.1384615384616,797119.029585799,668.4,977.55,242.4,27.6,45.6
527.4000000000001,205.8,508.20000000000005,877.2,0.0,3518.3999999999996,174.0,195.10000000000002,99.0,147.0,0.0,636.0,459.0,25.2,0.0,25.2,89.4,565.1615384615385,901515.3550295858,702.3,1058.1,244.3,25.2,44.7
567.6,217.2,541.8,904.8,0.0,3795.6,177.0,205.4,99.0,147.0,0.0,636.0,459.0,22.8,0.0,22.8,87.6,596.1846153846154,1005911.6804733728,736.2,1138.65,246.2,22.8,43.8
607.8,228.60000000000002,575.4000000000001,932.4,0.0,4072.7999999999997,180.0,215.7,99.0,147.0,0.0,636.0,459.0,20.400000000000002,0.0,20.400000000000002,85.8,627.2076923076924,1110308.0059171598,770.0999999999999,1219.1999999999998,248.1,20.400000000000002,42.9
648.0,240.0,609.0,960.0,0.0,4350.0,183.0,226.0,99.0,147.0,0.0,636.0,459.0,18.0,0.0,18.0,84.0,658.2307692307693,1214704.3313609469,804.0,1299.75,250.0,18.0,42.0
870.3,412.2,652.2,949.2,0.0,3977.1,183.0,259.5,106.3,154.9,0.0,646.6,452.1,23.4,6.9,20.1,84.9,666.4153846153847,1157069.0130177515,909.75,1260.375,257.48571428571427,21.75,45.9
