S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
10.95,18.75,21.9,6.15,16.65,1.7999999999999998,23.1,11.25,17.8,10.5,19.7,18.75,3.9,26.549999999999997,41.7,2.25,20.4,13.938461538461539,291.0952662721894,13.620000000000001,17.919999999999998,7.833333333333333,22.725
9.899999999999999,16.5,23.174999999999997,5.175,17.924999999999997,1.35,23.2,11.5,18.225,9.0,19.65,18.75,4.05,30.224999999999998,41.4,2.25,20.175,13.723076923076922,294.65059171597636,13.415000000000001,17.54,7.875,23.5125
8.85,14.25,24.45,4.2,19.2,0.8999999999999999,23.3,11.75,18.65,7.5,19.6,18.75,4.2,33.9,41.1,2.25,19.95,13.507692307692308,298.2059171597634,13.21,17.16,7.916666666666667,24.3
7.799999999999999,12.0,25.725,3.2249999999999996,20.475,0.4500000000000002,23.4,12.0,19.075,6.0,19.55,18.75,4.35,37.574999999999996,40.8,2.25,19.725,13.292307692307691,301.7612426035504,13.005,16.779999999999998,7.958333333333333,25.0875
6.75,9.75,27.0,2.25,21.75,0.0,23.5,12.25,19.5,4.5,19.5,18.75,4.5,41.25,40.5,2.25,19.5,13.076923076923077,305.31656804733734,12.8,16.4,8.0,25.875
6.75,8.775,25.5,2.925,22.575,4.875,22.725,11.825,19.8,4.275,19.325,18.75,4.95,40.2,37.2,2.25,18.75,13.311538461538461,348.112426035503,12.835,15.849999999999998,9.875,24.6
6.75,7.8,24.0,3.6,23.4,9.75,21.95,11.4,20.1,4.05,19.15,18.75,5.4,39.15,33.9,2.25,18.0,13.546153846153846,390.90828402366867,12.870000000000001,15.299999999999999,11.75,23.325
6.75,6.825,22.5,4.275,24.225,14.625,21.175,10.975,20.4,3.825,18.975,18.75,5.85,38.1,30.6,2.25,17.25,13.78076923076923,433.70414201183434,12.905000000000001,14.75,13.625,22.05
6.75,5.85,21.0,4.95,25.05,19.5,20.4,10.55,20.7,3.6,18.8,18.75,6.3,37.05,27.3,2.25,16.5,14.015384615384615,476.5,12.940000000000001,14.2,15.5,20.775
6.75,4.875,19.5,5.625,25.875,24.375,19.625,10.125,21.0,3.375,18.625,18.75,6.75,36.0,24.0,2.25,15.75,14.25,519.2958579881656,12.975000000000001,13.649999999999999,17.375,19.5
6.75,3.9000000000000004,18.0,6.300000000000001,26.7,29.25,18.85,9.7,21.3,3.15,18.45,18.75,7.2,34.95,20.700000000000003,2.25,15.0,14.484615384615385,562.0917159763313,13.01,13.1,19.25,18.225
6.75,2.925,16.5,6.9750000000000005,27.525,34.125,18.075,9.275,21.6,2.925,18.275,18.75,7.65,33.9,17.400000000000002,2.25,14.25,14.71923076923077,604.887573964497,13.045,12.55,21.125,16.950000000000003
6.75,1.9500000000000002,15.0,7.65,28.35,39.0,17.3,8.85,21.9,2.7,18.1,18.75,8.1,32.85,14.100000000000001,2.25,13.5,14.953846153846154,647.6834319526627,13.08,12.0,23.0,15.675
6.75,0.9749999999999996,13.5,8.325,29.175,43.875,16.525,8.425,22.2,2.475,17.925,18.75,8.55,31.799999999999997,10.8,2.25,12.75,15.188461538461539,690.4792899408283,13.115,11.45,24.875,14.4
6.75,0.0,12.0,9.0,30.0,48.75,15.75,8.0,22.5,2.25,17.75,18.75,9.0,30.75,7.5,2.25,12.0,15.423076923076923,733.275147928994,13.15,10.9,26.75,13.125
8.55,0.225,12.9,9.375,29.25,64.125,15.625,7.65,23.575,2.5,18.225,17.55,9.45,28.35,7.95,4.725,12.75,16.846153846153847,1317.1295857988164,13.1,11.27,32.38333333333333,13.44375
10.35,0.45,13.8,9.75,28.5,79.5,15.5,7.3,24.65,2.75,18.7,16.35,9.9,25.95,8.4,7.2,13.5,18.26923076923077,1900.9840236686387,13.05,11.64,38.016666666666666,13.7625
12.15,0.675,14.7,10.125,27.75,94.875,15.375,6.95,25.725,3.0,19.175,15.15,10.35,23.55,8.85,9.675,14.25,19.692307692307693,2484.838461538461,13.0,12.01,43.65,14.08125
13.95,0.9,15.6,10.5,27.0,110.25,15.25,6.6,26.8,3.25,19.65,13.95,10.8,21.15,9.3,12.15,15.0,21.115384615384613,3068.6928994082837,12.950000000000001,12.38,49.28333333333333,14.4
15.75,1.125,16.5,10.875,26.25,125.625,15.125,6.25,27.875,3.5,20.125,12.75,11.25,18.75,9.75,14.625,15.75,22.53846153846154,3652.547337278106,12.9,12.75,54.916666666666664,14.71875
17.55,1.35,17.4,11.25,25.5,141.0,15.0,5.9,28.95,3.75,20.6,11.55,11.7,16.35,10.2,17.1,16.5,23.96153846153846,4236.401775147928,12.85,13.120000000000001,60.55,15.0375
19.35,1.575,18.3,11.625,24.75,156.375,14.875,5.550000000000001,30.025,4.0,21.075,10.35,12.15,13.95,10.65,19.575,17.25,25.384615384615383,4820.25621301775,12.8,13.49,66.18333333333334,15.35625
21.15,1.8,19.2,12.0,24.0,171.75,14.75,5.2,31.1,4.25,21.55,9.15,12.6,11.55,11.1,22.05,18.0,26.807692307692307,5404.110650887573,12.75,13.86,71.81666666666666,15.675
22.95,2.025,20.1,12.375,23.25,187.125,14.625,4.85,32.175,4.5,22.025,7.950000000000001,13.05,9.150000000000002,11.55,24.525000000000002,18.75,28.23076923076923,5987.965088757395,12.700000000000001,14.23,77.44999999999999,15.99375
24.75,2.25,21.0,12.75,22.5,202.5,14.5,4.5,33.25,4.75,22.5,6.75,13.5,6.75,12.0,27.0,19.5,29.653846153846153,6571.819526627218,12.65,14.6,83.08333333333333,16.3125
24.75,2.025,24.075,15.975,24.3,214.65,13.925,4.75,40.05,7.2,24.775,8.775,14.4,6.3,13.275,28.725,19.275,32.28076923076923,7448.471597633135,13.955,16.155,89.69999999999999,16.89375
24.75,1.8,27.15,19.2,26.1,226.8,13.35,5.0,46.85,9.65,27.05,10.8,15.3,5.85,14.55,30.45,19.05,34.90769230769231,8325.123668639053,15.26,17.71,96.31666666666666,17.475
24.75,1.575,30.225,22.425,27.9,238.95,12.775,5.25,53.65,12.100000000000001,29.325,12.825,16.2,5.4,15.825,32.175,18.825,37.534615384615385,9201.77573964497,16.565,19.265,102.93333333333334,18.05625
24.75,1.35,33.3,25.65,29.7,251.1,12.2,5.5,60.45,14.55,31.6,14.85,17.1,4.95,17.1,33.9,18.6,40.16153846153846,10078.427810650886,17.87,20.82,109.55,18.6375
24.75,1.125,36.375,28.875,31.5,263.25,11.625,5.75,67.25,17.0,33.875,16.875,18.0,4.5,18.375,35.625,18.375,42.78846153846154,10955.079881656806,19.175,22.375,116.16666666666666,19.21875
24.75,0.8999999999999999,39.45,32.1,33.3,275.4,11.05,6.0,74.05,19.450000000000003,36.15,18.9,18.9,4.05,19.65,37.35,18.15,45.41538461538462,11831.731952662722,20.48,23.93,122.78333333333333,19.8
24.75,0.675,42.525000000000006,35.325,35.1,287.55,10.475000000000001,6.25,80.85,21.900000000000002,38.425,20.924999999999997,19.8,3.6,20.924999999999997,39.075,17.925,48.042307692307695,12708.38402366864,21.785,25.485,129.4,20.38125
24.75,0.44999999999999996,45.6,38.55,36.9,299.7,9.9,6.5,87.65,24.35,40.7,22.95,20.7,3.15,22.2,40.8,17.7,50.66923076923077,13585.036094674557,23.09,27.04,136.01666666666665,20.9625
24.75,0.2250000000000001,48.675,41.775000000000006,38.7,311.85,9.325,6.75,94.44999999999999,26.8,42.974999999999994,24.974999999999998,21.6,2.7,23.475,42.525,17.475,53.29615384615385,14461.688165680474,24.395,28.595,142.63333333333333,21.54375
24.75,0.0,51.75,45.0,40.5,324.0,8.75,7.0,101.25,29.25,45.25,27.0,22.5,2.25,24.75,44.25,17.25,55.92307692307693,15338.340236686392,25.7,30.15,149.25,22.125
36.375,3.525,54.075,59.325,45.45,361.875,13.2,29.975,108.525,36.85,64.05,34.875,37.525,2.475,24.225,47.1,16.5,68.125,20157.87928994083,36.705,38.834999999999994,169.30833333333334,22.575
