Date_Time,Dp>0.3,Dp>0.5,Dp>1.0,Dp>2.5,Dp>5.0,Dp>10.0
2021-04-20 09:30:00,36,9,0,0,0,0
2021-04-20 09:30:10,84,28,0,0,0,0
2021-04-20 09:30:20,72,24,0,0,0,0
2021-04-20 09:30:30,39,13,0,0,0,0
2021-04-20 09:30:40,48,16,0,0,0,0
2021-04-20 09:30:50,63,21,0,0,0,0
2021-04-20 09:31:00,84,28,0,0,0,0
2021-04-20 09:31:10,48,16,0,0,0,0
2021-04-20 09:31:20,9,3,0,0,0,0
2021-04-20 09:31:30,9,3,0,0,0,0
2021-04-20 09:31:40,57,16,3,3,3,0
2021-04-20 09:31:50,36,9,0,0,0,0
2021-04-20 09:32:00,36,12,0,0,0,0
2021-04-20 09:32:10,27,9,0,0,0,0
2021-04-20 09:32:20,27,6,0,0,0,0
2021-04-20 09:32:30,48,13,0,0,0,0
2021-04-20 09:32:40,30,10,0,0,0,0
2021-04-20 09:32:50,18,6,0,0,0,0
2021-04-20 09:33:00,63,21,0,0,0,0
2021-04-20 09:33:10,93,28,0,0,0,0
2021-04-20 09:33:20,78,23,0,0,0,0
2021-04-20 09:33:30,27,9,0,0,0,0
2021-04-20 09:33:40,87,29,0,0,0,0
2021-04-20 09:33:50,9,3,0,0,0,0
2021-04-20 09:34:00,9,3,0,0,0,0
2021-04-20 09:34:10,15,5,0,0,0,0
2021-04-20 09:34:20,18,6,0,0,0,0
2021-04-20 09:34:30,51,17,0,0,0,0
2021-04-20 09:34:40,72,24,0,0,0,0
2021-04-20 09:34:50,60,17,0,0,0,0
2021-04-20 09:35:00,39,10,0,0,0,0
2021-04-20 09:35:10,9,3,0,0,0,0
2021-04-20 09:35:20,9,3,0,0,0,0
2021-04-20 09:35:30,18,6,0,0,0,0
2021-04-20 09:35:40,9,3,0,0,0,0
2021-04-20 09:35:50,0,0,0,0,0,0
2021-04-20 09:36:00,39,13,3,0,0,0
2021-04-20 09:36:10,30,10,3,0,0,0
2021-04-20 09:36:20,30,10,0,0,0,0
2021-04-20 09:36:30,63,21,0,0,0,0
2021-04-20 09:36:40,60,20,0,0,0,0
2021-04-20 09:36:50,27,9,0,0,0,0
2021-04-20 09:37:00,18,6,0,0,0,0
2021-04-20 09:37:10,63,21,0,0,0,0
2021-04-20 09:37:20,21,3,0,0,0,0
2021-04-20 09:37:30,39,9,0,0,0,0
2021-04-20 09:37:40,60,16,0,0,0,0
2021-04-20 09:37:50,93,27,0,0,0,0
2021-04-20 09:38:00,27,9,0,0,0,0
2021-04-20 09:38:10,30,10,0,0,0,0
2021-04-20 09:38:20,51,17,0,0,0,0
2021-04-20 09:38:30,0,0,0,0,0,0
2021-04-20 09:38:40,72,17,0,0,0,0
2021-04-20 09:38:50,99,29,0,0,0,0
2021-04-20 09:39:00,90,26,0,0,0,0
2021-04-20 09:39:10,42,14,0,0,0,0
2021-04-20 09:39:20,9,3,0,0,0,0
2021-04-20 09:39:30,39,13,0,0,0,0
2021-04-20 09:39:40,9,3,0,0,0,0
2021-04-20 09:39:50,51,13,0,0,0,0
2021-04-20 09:40:00,42,10,0,0,0,0
2021-04-20 09:40:10,9,3,0,0,0,0
2021-04-20 09:40:20,9,3,0,0,0,0
2021-04-20 09:40:30,18,6,0,0,0,0
2021-04-20 09:40:40,69,23,0,0,0,0
2021-04-20 09:40:50,51,17,0,0,0,0
2021-04-20 09:41:00,9,3,0,0,0,0
2021-04-20 09:41:10,0,0,0,0,0,0
2021-04-20 09:41:20,0,0,0,0,0,0
2021-04-20 09:41:30,63,17,0,0,0,0
2021-04-20 09:41:40,93,27,0,0,0,0
