S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
102,117,84,36,63,225,90,228,193,126,108,99,108,105,126,168,30,121.46153846153847,3199.1715976331357,69.0,122.25,136.0,136.5,78.0
132,96,144,72,27,243,90,228,126,126,108,85,99,66,81,48,63,121.23076923076923,3215.715976331361,102.0,127.5,123.14285714285714,57.0,72.0
120,201,75,75,45,153,103,193,126,109,108,63,63,120,48,72,72,110.3076923076923,2193.905325443787,97.5,118.5,109.28571428571429,96.0,60.0
78,270,186,84,105,153,135,158,154,105,123,90,63,90,90,9,90,131.07692307692307,2834.0710059171593,81.0,178.5,118.28571428571429,49.5,90.0
144,75,144,51,96,204,153,111,135,105,138,72,76,111,60,42,144,115.6923076923077,1654.8284023668637,97.5,129.75,112.85714285714286,76.5,102.0
153,21,279,36,102,126,108,27,135,102,117,102,90,111,18,42,78,107.53846153846153,4011.0177514792895,94.5,132.0,97.28571428571429,76.5,48.0
186,39,351,84,84,114,63,27,174,51,96,102,90,171,60,63,48,112.38461538461539,6732.852071005917,135.0,147.0,86.14285714285714,117.0,54.0
186,69,153,60,114,171,63,27,81,51,106,96,67,195,72,138,51,95.6923076923077,2181.751479289941,123.0,126.75,70.14285714285714,166.5,61.5
192,60,111,111,72,171,63,75,81,94,117,63,36,213,21,96,30,95.84615384615384,1850.1301775147933,151.5,103.5,75.57142857142857,154.5,25.5
261,159,147,102,84,120,126,309,69,81,117,111,36,135,84,105,0,132.46153846153845,5289.017751479291,181.5,127.5,121.28571428571429,120.0,42.0
3357,228,144,954,312,93,225,309,9,81,117,171,72,60,69,114,51,467.0769230769231,747926.8402366865,2155.5,194.25,140.57142857142858,87.0,60.0
5460,453,195,1581,891,87,372,312,9,66,76,153,135,99,30,141,123,753.0769230769231,2020830.5325443791,3520.5,406.5,160.42857142857142,120.0,76.5
3636,630,498,10251,4743,159,447,225,66,48,36,153,135,36,63,129,123,1617.4615384615386,8289183.9408284025,6943.5,1507.5,158.57142857142858,82.5,93.0
