S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
21,30,0,0,39,9,36,9,9,15,13,31,4,0,21,9,18,16.615384615384617,167.92899408284023,10.5,19.5,16.714285714285715,4.5,19.5
9,30,51,0,0,9,82,9,9,9,0,0,9,0,30,30,27,16.692307692307693,545.2899408284023,4.5,22.5,16.857142857142858,15.0,28.5
9,0,81,0,0,9,129,13,9,9,9,9,9,0,75,9,18,22.0,1357.3846153846155,4.5,22.5,26.714285714285715,4.5,46.5
0,0,18,0,66,0,54,18,27,13,18,18,42,21,99,9,9,21.076923076923077,419.6094674556214,0.0,21.0,27.142857142857142,15.0,54.0
0,81,18,9,66,0,45,18,54,9,19,48,102,21,51,30,21,36.07692307692308,985.9171597633137,4.5,41.25,42.142857142857146,25.5,36.0
0,81,18,9,0,0,0,13,54,9,21,48,102,21,21,21,21,27.307692307692307,1045.1360946745565,4.5,24.75,35.285714285714285,21.0,21.0
0,0,36,0,9,0,0,9,36,13,15,46,60,21,51,9,0,17.23076923076923,384.9467455621302,0.0,11.25,25.571428571428573,15.0,25.5
0,0,18,0,0,0,13,9,18,9,9,9,0,33,48,0,51,6.538461538461538,45.01775147928994,0.0,4.5,9.571428571428571,16.5,49.5
9,0,39,0,0,0,0,4,18,9,9,0,0,9,18,0,42,6.769230769230769,116.0236686390532,4.5,9.75,5.714285714285714,4.5,30.0
9,9,9,0,0,0,18,0,46,15,9,0,9,9,27,0,9,9.538461538461538,145.17159763313612,4.5,4.5,13.857142857142858,4.5,18.0
0,18,9,0,0,0,18,0,60,0,9,0,18,0,39,0,39,10.153846153846153,261.05325443786984,0.0,6.75,15.0,0.0,39.0
