S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
81,57,90,51,36,93,99,39,136,99,111,54,129,117,27,27,75,82.6923076923077,1004.5207100591716,66.0,69.0,95.28571428571429,72.0,51.0
42,51,48,39,201,84,135,72,48,99,84,72,73,114,27,75,39,80.61538461538461,1865.0059171597632,40.5,96.0,83.28571428571429,94.5,33.0
81,51,9,9,36,84,90,72,48,76,51,102,114,60,84,96,18,63.30769230769231,995.2899408284025,45.0,45.0,79.0,78.0,51.0
39,30,27,39,54,135,63,81,66,150,18,102,114,30,114,60,39,70.61538461538461,1699.775147928994,39.0,61.5,84.85714285714286,45.0,76.5
48,33,93,9,18,123,63,102,114,150,33,105,120,78,48,63,120,77.76923076923077,1948.7928994082843,28.5,66.75,98.14285714285714,70.5,84.0
18,174,114,42,36,27,58,102,114,79,48,63,54,240,48,75,90,71.46153846153847,1783.940828402367,30.0,87.75,74.0,157.5,69.0
12863,18,114,87,1200,117,45,75,105,78,42,63,54,297,30,72,48,1143.1538461538462,11536641.976331363,6475.0,362.25,66.0,184.5,39.0
43380,9,177,237,129,81,108,18,87,78,36,63,40,81,39,36,57,3418.6923076923076,133079288.05917162,21808.5,99.0,61.42857142857143,58.5,48.0
5784,39,159,234,630,171,135,18,87,67,36,45,18,96,48,66,39,571.0,2289082.6153846155,3009.0,249.75,58.0,81.0,43.5
3213,147,48,285,90,525,228,169,76,60,36,45,18,126,18,78,132,380.0,686815.2307692308,1749.0,202.5,90.28571428571429,102.0,75.0
42681,1254,60,2028,330,1413,228,474,120,60,27,81,105,114,132,93,135,3758.5384615384614,126625319.78698225,22354.5,764.25,156.42857142857142,103.5,133.5
35712,1890,477,1236,1872,69,1069,474,120,51,18,285,162,63,144,72,93,3341.153846153846,87734817.5147929,18474.0,1077.0,311.2857142857143,67.5,118.5
5760,1782,690,1725,816,159,2151,1264,85,108,174,372,162,51,90,42,39,1172.923076923077,2234580.3786982247,3742.5,861.75,616.5714285714286,46.5,64.5
2007,1170,567,2046,840,336,2628,2397,81,108,330,519,391,60,60,72,81,1032.3076923076924,774680.0591715976,2026.5,728.25,922.0,66.0,70.5
2331,1890,534,1977,1017,621,2886,2397,81,180,613,690,1026,39,42,231,111,1249.4615384615386,795567.9408284025,2154.0,1015.5,1124.7142857142858,135.0,76.5
2256,2010,1491,1311,1386,1098,2310,2277,207,309,897,690,1026,96,42,537,36,1328.3076923076924,481028.05917159765,1783.5,1496.25,1102.2857142857142,316.5,39.0
1743,2406,1350,1740,1689,1014,2310,2196,537,309,921,844,982,54,18,537,30,1387.7692307692307,429878.7928994084,1741.5,1614.75,1157.0,295.5,24.0
1977,1554,1212,1452,1323,882,2038,2196,537,514,945,810,804,57,21,678,39,1249.5384615384614,296569.9408284024,1714.5,1242.75,1120.5714285714287,367.5,30.0
2085,1578,1203,1239,1785,657,1617,1759,868,924,771,912,804,114,9,1143,81,1246.3076923076924,202569.75147928993,1662.0,1305.75,1093.5714285714287,628.5,45.0
1461,1614,1317,1158,2055,630,1650,1749,891,924,597,789,814,363,84,594,90,1203.7692307692307,205214.94674556213,1309.5,1404.0,1059.142857142857,478.5,87.0
1425,1146,1128,1077,1392,978,1434,1749,891,817,762,831,651,360,111,609,96,1098.5384615384614,96454.40236686393,1251.0,1161.0,1019.2857142857143,484.5,103.5
930,918,1047,1050,1134,906,1329,1665,868,726,927,831,651,270,153,423,90,998.6153846153846,64750.54437869822,990.0,1001.25,999.5714285714286,346.5,121.5
1107,918,672,867,1098,1230,1329,1257,756,726,973,733,708,396,192,312,72,951.8461538461538,49383.82248520711,987.0,979.5,926.0,354.0,132.0
786,882,936,831,1272,1002,1249,1257,756,792,1020,720,645,444,117,216,63,934.4615384615385,42015.47928994083,808.5,1023.0,919.8571428571429,330.0,90.0
792,930,747,714,1059,1122,990,1161,856,1080,802,750,645,378,54,558,66,896.0,27124.0,753.0,964.5,897.7142857142857,468.0,60.0
732,738,654,537,753,1314,1152,1251,804,1080,585,576,624,336,72,738,36,830.7692307692307,68165.25443786984,634.5,864.75,867.4285714285714,537.0,54.0
750,738,660,771,864,1290,1095,1251,804,1093,550,516,495,240,69,372,21,836.6923076923077,66611.59763313609,760.5,888.0,829.1428571428571,306.0,45.0
690,678,621,720,1041,966,996,1117,751,1206,516,516,495,468,63,195,18,793.3076923076923,54689.13609467456,705.0,826.5,799.5714285714286,331.5,40.5
