S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
513,456,357,498,747,510,591,474,585,348,0,510,366,270,0,258,372,458.0769230769231,28320.07100591716,505.5,517.5,410.57142857142856,264.0,186.0
549,252,231,255,453,318,417,445,585,348,444,510,366,261,30,357,240,397.9230769230769,12123.301775147933,402.0,313.5,445.0,309.0,135.0
636,429,369,360,249,270,417,321,364,316,432,483,388,231,30,456,204,387.2307692307692,9201.40828402367,498.0,329.25,388.7142857142857,343.5,117.0
303,402,336,345,447,183,466,321,348,240,420,495,468,216,48,159,174,367.2307692307692,8063.254437869822,324.0,342.0,394.0,187.5,111.0
315,312,306,309,492,96,216,325,348,240,369,342,468,72,39,126,120,318.3076923076923,9457.136094674555,312.0,301.5,329.7142857142857,99.0,79.5
420,102,249,225,342,138,405,246,258,237,318,294,358,198,9,174,162,276.3076923076923,8149.136094674557,322.5,207.75,302.2857142857143,186.0,85.5
324,111,297,135,465,309,444,246,117,150,231,153,186,264,36,210,144,243.69230769230768,12971.289940828405,229.5,295.5,218.14285714285714,237.0,90.0
132,150,192,234,330,240,345,271,117,150,144,153,186,504,45,84,153,203.3846153846154,5207.005917159765,183.0,228.0,195.14285714285714,294.0,99.0
84,219,159,246,126,309,345,243,123,151,150,165,198,189,39,237,174,193.69230769230768,5337.443786982248,165.0,203.25,196.42857142857142,213.0,106.5
198,216,408,177,354,87,271,243,96,93,156,165,120,102,9,270,195,198.76923076923077,9171.869822485207,187.5,266.25,163.42857142857142,186.0,102.0
192,150,282,294,186,27,171,277,96,93,291,231,120,72,9,123,120,185.3846153846154,6934.544378698226,243.0,161.25,182.71428571428572,97.5,64.5
174,213,165,96,90,75,126,246,99,94,426,264,82,150,9,99,348,165.3846153846154,9473.775147928996,135.0,135.75,191.0,124.5,178.5
249,327,252,144,117,90,108,246,165,72,247,255,27,150,18,42,321,176.84615384615384,7672.437869822486,196.5,196.5,160.0,96.0,169.5
111,432,150,195,126,57,342,168,165,72,69,255,27,105,27,81,534,166.84615384615384,12678.28402366864,153.0,191.25,156.85714285714286,93.0,280.5
81,303,183,111,36,30,342,123,130,96,64,163,91,354,75,27,183,134.84615384615384,8241.976331360946,96.0,138.0,144.14285714285714,190.5,129.0
156,90,168,132,84,63,225,123,39,132,60,198,99,216,75,18,96,120.6923076923077,2849.7514792899415,144.0,101.25,125.14285714285714,117.0,85.5
84,84,36,84,111,54,306,123,39,132,202,105,99,129,9,45,75,112.23076923076923,4868.946745562131,84.0,71.25,143.71428571428572,87.0,42.0
141,45,18,336,72,93,45,60,51,121,345,93,114,144,21,27,48,118.0,10114.153846153848,238.5,57.0,118.42857142857143,85.5,34.5
102,75,96,294,27,60,183,60,21,147,255,63,120,135,21,30,69,115.61538461538461,6521.005917159763,198.0,64.5,121.28571428571429,82.5,45.0
93,513,84,54,45,90,306,69,21,147,165,63,120,144,9,21,30,136.15384615384616,16689.514792899405,73.5,183.0,127.28571428571429,82.5,19.5
84,39,72,33,45,9,306,18,10,114,109,40,97,21,30,42,84,75.07692307692308,5663.609467455621,58.5,41.25,99.14285714285714,31.5,57.0
21,27,18,60,57,0,166,18,0,30,54,72,18,9,9,39,90,41.61538461538461,1771.7751479289943,40.5,25.5,51.142857142857146,24.0,49.5
39,141,198,27,84,9,45,93,0,30,57,72,18,39,18,18,60,62.53846153846154,2919.940828402366,33.0,108.0,45.0,28.5,39.0
30,87,84,18,45,51,90,180,36,19,60,36,160,48,18,18,93,68.92307692307692,2413.3017751479288,24.0,66.75,83.0,33.0,55.5
30,27,27,18,48,66,81,180,39,27,34,0,90,39,0,0,30,51.30769230769231,1968.2130177514794,24.0,42.0,64.42857142857143,19.5,15.0
51,27,48,42,57,42,18,109,39,27,9,0,90,42,9,0,81,43.0,846.923076923077,46.5,43.5,41.714285714285715,21.0,45.0
9,18,48,201,36,18,18,69,28,22,9,28,63,42,30,33,9,43.61538461538461,2399.0059171597636,105.0,30.0,33.857142857142854,37.5,19.5
9,18,57,150,66,9,22,69,18,9,9,0,54,21,30,42,18,37.69230769230769,1597.5976331360944,79.5,37.5,25.857142857142858,31.5,24.0
0,0,39,21,48,0,18,70,18,9,4,0,54,9,18,18,48,21.615384615384617,519.4674556213018,10.5,21.75,24.714285714285715,13.5,33.0
18,0,18,42,18,0,9,18,19,34,0,0,36,9,18,54,69,16.307692307692307,192.05917159763317,30.0,9.0,16.571428571428573,31.5,43.5
18,69,27,42,171,33,18,18,9,69,0,78,18,9,0,54,48,43.84615384615385,1908.7455621301776,30.0,75.0,30.0,31.5,24.0
9,0,27,30,18,33,9,24,9,69,0,78,18,0,21,0,9,24.923076923076923,534.9940828402368,19.5,19.5,29.571428571428573,0.0,15.0
0,210,120,9,9,0,9,0,9,34,15,48,13,45,39,33,9,36.61538461538461,3480.6982248520717,4.5,84.75,18.285714285714285,39.0,24.0
0,33,18,21,0,0,60,0,9,0,30,18,45,9,30,33,9,18.0,351.69230769230774,10.5,12.75,23.142857142857142,21.0,19.5
0,0,27,21,0,0,93,0,9,0,46,0,45,9,51,0,21,18.53846153846154,736.4023668639054,10.5,6.75,27.571428571428573,4.5,36.0
0,9,9,0,18,0,18,9,4,4,63,0,22,30,39,33,42,12.0,269.53846153846155,0.0,9.0,17.142857142857142,31.5,40.5
0,30,9,0,9,21,9,9,21,21,31,27,0,30,18,33,21,14.384615384615385,119.00591715976334,0.0,17.25,16.857142857142858,31.5,19.5
9,0,27,9,0,54,0,9,21,21,0,27,0,0,9,0,0,13.615384615384615,237.621301775148,9.0,20.25,11.142857142857142,0.0,4.5
0,21,27,9,0,33,0,9,15,10,0,13,9,21,30,0,0,11.23076923076923,104.33136094674553,4.5,20.25,8.0,10.5,15.0
0,21,18,63,0,18,0,9,33,21,0,66,9,0,51,0,0,19.846153846153847,460.43786982248525,31.5,14.25,19.714285714285715,0.0,25.5
0,81,9,42,0,27,0,4,33,21,9,66,9,0,30,0,9,23.153846153846153,633.0532544378699,21.0,29.25,20.285714285714285,0.0,19.5
9,81,39,9,18,9,18,30,16,15,18,0,4,0,45,0,0,20.46153846153846,403.940828402367,9.0,36.75,14.428571428571429,0.0,22.5
18,0,30,0,9,0,27,30,0,0,9,0,0,0,63,0,9,9.461538461538462,142.40236686390534,9.0,9.75,9.428571428571429,0.0,36.0
