S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
66.0,65.0,71.0,63.0,81.0,74.0,102.0,86.0,89.33333333333333,121.0,57.0,71.0,68.33333333333333,109.0,42.0,197.0,83.0,78.05128205128206,1975.881656804734,64.5,72.75,84.95238095238095,153.0,62.5
67.0,86.0,89.0,54.0,106.0,57.0,105.0,89.33333333333333,62.333333333333336,121.0,53.333333333333336,71.0,51.333333333333336,105.0,53.0,135.0,47.0,77.87179487179488,2383.4516765285994,60.5,84.5,79.04761904761904,120.0,50.0
127.0,88.0,39.0,40.0,48.0,70.0,108.0,63.0,68.0,78.33333333333333,48.0,71.0,68.0,76.0,77.0,38.0,42.0,70.48717948717949,1751.3846153846155,83.5,61.25,72.04761904761905,57.0,59.5
76.0,83.0,52.0,43.0,42.0,95.0,110.0,70.0,65.0,81.0,29.333333333333332,64.0,60.333333333333336,43.0,99.0,72.0,52.0,66.97435897435896,1841.1558185404344,59.5,68.0,68.52380952380952,57.5,75.5
64.0,54.0,68.0,58.0,47.0,89.0,78.0,75.0,76.0,81.0,27.0,74.0,64.0,66.0,54.0,56.0,62.0,65.76923076923077,1444.7928994082843,61.0,64.5,67.85714285714286,61.0,58.0
50.0,70.0,62.0,39.0,64.0,81.0,111.33333333333333,135.33333333333334,75.33333333333333,51.666666666666664,35.333333333333336,33.0,48.0,131.0,48.0,82.0,76.0,65.84615384615385,2582.055226824458,44.5,69.25,70.0,106.5,62.0
14139.666666666666,13.0,68.0,68.0,433.0,92.0,92.0,107.0,53.0,57.0,37.0,43.0,46.333333333333336,132.0,42.0,77.0,49.0,1173.0,24331935.10059172,7103.833333333333,151.5,62.19047619047619,104.5,45.5
19896.666666666668,39.0,106.0,364.0,64.0,63.0,66.0,54.333333333333336,54.0,57.0,37.333333333333336,39.0,55.333333333333336,60.0,35.0,32.0,66.0,1607.3589743589746,50526271.61341223,10130.333333333334,68.0,51.857142857142854,46.0,50.5
4827.0,80.0,108.0,655.0,234.0,107.0,66.0,26.0,55.0,70.66666666666667,40.0,42.333333333333336,51.0,65.0,42.0,45.0,35.0,489.3846153846154,2530511.2899408285,2741.0,132.25,50.142857142857146,55.0,38.5
2790.0,135.0,160.0,349.0,64.0,226.0,140.0,98.33333333333333,55.333333333333336,77.0,32.333333333333336,69.33333333333333,56.333333333333336,73.0,42.0,45.0,88.0,327.12820512820514,717416.966469428,1569.5,146.25,75.52380952380952,59.0,65.0
27359.0,530.0,203.0,937.0,190.0,570.0,349.3333333333333,311.3333333333333,68.0,77.0,22.0,96.0,62.0,72.0,93.0,69.0,92.0,2367.2820512820513,68707659.18343195,14148.0,373.25,140.8095238095238,70.5,92.5
15937.0,921.0,215.0,1143.0,713.0,121.0,812.3333333333334,483.0,54.333333333333336,68.0,20.0,141.0,82.33333333333333,87.0,97.0,59.0,80.0,1593.153846153846,31070094.40236686,8540.0,492.5,237.28571428571428,73.0,88.5
