S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
141.0,35.25,75.0,188.25,90.0,702.75,53.25,236.75,174.0,105.25,233.25,105.75,172.75,4.5,19.5,72.75,9.75,177.94230769230768,63533.73076923078,164.625,225.75,154.42857142857142,38.625,14.625
396.0,189.0,114.0,262.5,117.0,1087.5,100.5,267.75,283.25,411.75,450.75,244.0,369.25,2.25,27.0,90.0,27.75,330.25,122392.14497041421,329.25,376.875,303.89285714285717,46.125,27.375
303.75,309.75,208.5,385.5,195.75,1368.0,115.0,202.0,528.75,637.5,381.25,445.5,438.75,31.5,31.5,151.5,60.0,424.6153846153846,132195.13313609466,344.625,520.5,392.67857142857144,91.5,45.75
475.5,455.25,313.5,648.0,226.5,1413.0,166.5,386.25,676.5,634.75,378.75,555.75,434.25,61.5,27.75,233.25,65.25,520.3461538461538,154067.13905325445,561.75,602.0625,461.82142857142856,147.375,46.5
511.5,551.25,440.25,801.75,566.25,1548.0,268.0,721.5,968.75,891.75,547.0,808.0,600.25,96.75,32.25,260.25,135.0,709.5576923076924,182856.28698224854,656.625,776.4375,686.4642857142857,178.5,83.625
656.25,777.75,425.25,686.25,608.25,1530.0,390.0,672.75,1469.25,1008.75,574.0,927.75,831.0,97.5,26.25,216.0,151.5,812.0961538461538,198830.6449704142,671.25,835.3125,839.0714285714286,156.75,88.875
777.0,669.0,426.0,645.0,1004.25,1380.0,504.75,743.25,1393.5,989.25,577.25,999.75,792.0,63.0,20.25,277.5,201.75,838.5384615384615,146357.600591716,711.0,869.8125,857.1071428571429,170.25,111.0
837.0,858.75,492.0,768.75,838.5,1098.0,562.5,925.5,1181.75,982.0,612.75,865.75,743.0,132.0,15.75,318.75,243.75,828.173076923077,75379.82840236687,802.875,821.8125,839.0357142857143,225.375,129.75
801.75,783.75,695.25,797.25,750.75,918.0,720.25,880.5,942.0,1013.25,580.5,870.0,793.5,138.75,21.0,432.75,265.5,811.2884615384615,42059.80473372782,799.5,786.9375,828.5714285714286,285.75,143.25
732.75,807.0,662.25,822.75,700.5,859.5,732.0,740.0,938.5,997.75,644.5,821.5,779.25,155.25,36.75,357.75,375.75,787.5576923076924,33486.24852071006,777.75,757.3125,807.6428571428571,256.5,206.25
735.0,858.75,744.75,901.5,796.5,693.75,661.5,615.0,848.25,932.5,638.5,832.75,655.25,135.75,36.75,315.0,343.5,762.6153846153846,36025.32248520711,818.25,773.4375,740.5357142857143,225.375,190.125
757.5,891.75,600.75,670.5,834.75,579.75,751.0,621.75,674.25,871.5,596.25,792.0,659.25,135.75,16.5,300.75,394.5,715.4615384615385,34439.84911242604,714.0,726.75,709.4285714285714,218.25,205.5
714.75,934.5,639.0,632.25,717.0,531.75,723.75,636.25,674.25,851.25,451.75,771.75,697.5,179.25,24.0,341.25,378.75,690.4423076923076,32036.207100591717,673.5,705.5625,686.6428571428571,260.25,201.375
570.75,624.0,567.75,667.5,747.0,531.75,697.5,565.5,598.0,674.75,387.75,634.75,651.25,191.25,24.0,258.75,313.5,609.0961538461538,23195.795857988167,619.125,617.625,601.3571428571429,225.0,168.75
591.0,531.0,553.5,554.25,692.25,468.75,558.75,558.25,585.75,460.5,494.75,482.25,597.75,201.0,31.5,251.25,315.75,548.3653846153845,17388.1775147929,572.625,561.375,534.0,226.125,173.625
627.75,519.75,565.5,373.5,541.5,348.0,469.5,537.25,530.5,452.5,500.25,467.25,603.25,215.25,24.75,313.5,290.25,502.80769230769226,17996.813609467456,500.625,493.6875,508.64285714285717,264.375,157.5
452.25,535.5,500.25,352.5,456.0,238.5,493.75,574.5,472.75,423.25,471.25,469.25,527.25,189.0,44.25,276.0,304.5,459.0,18169.51775147929,402.375,432.5625,490.2857142857143,232.5,174.375
456.75,423.75,451.5,362.25,449.25,197.25,394.0,575.5,417.0,407.25,349.5,349.5,337.5,162.0,74.25,232.5,388.5,397.76923076923083,18747.532544378697,409.5,380.4375,404.32142857142856,197.25,231.375
450.75,318.0,425.25,283.5,449.25,191.25,416.25,460.5,394.5,406.5,311.5,267.0,310.0,197.25,75.75,229.5,264.75,360.3269230769231,14093.85798816568,367.125,345.9375,366.60714285714283,213.375,170.25
404.25,312.0,509.25,293.25,424.5,237.75,399.0,409.5,318.5,329.75,303.25,298.0,294.25,262.5,55.5,210.75,195.75,348.71153846153845,13490.636094674559,348.75,370.875,336.0357142857143,236.625,125.625
276.0,341.25,410.25,327.0,359.25,225.0,401.5,415.75,203.25,232.5,265.25,314.25,196.5,296.25,46.5,154.5,307.5,305.21153846153845,14592.83431952663,301.5,333.9375,289.85714285714283,225.375,177.0
219.0,426.75,393.75,276.0,300.75,246.75,387.75,405.75,204.75,232.75,260.5,324.0,199.5,165.75,41.25,264.0,293.25,298.30769230769226,16557.440828402367,247.5,342.0,287.85714285714283,214.875,167.25
266.25,312.75,462.75,171.0,328.5,177.75,385.0,382.5,149.0,217.0,286.0,247.25,176.0,168.0,33.0,294.0,285.75,273.9807692307692,15060.156804733728,218.625,320.4375,263.25,231.0,159.375
210.0,268.5,399.0,202.5,390.75,234.0,317.75,391.0,159.0,178.5,378.0,223.5,165.0,153.75,30.75,201.75,253.5,270.5769230769231,16811.023668639056,206.25,323.0625,258.9642857142857,177.75,142.125
156.75,229.5,270.75,127.5,387.0,192.75,293.25,352.0,159.75,178.75,400.75,198.0,155.5,136.5,28.5,117.75,296.25,238.6346153846154,14731.458579881659,142.125,270.0,248.28571428571428,127.125,162.375
182.25,360.75,251.25,142.5,255.0,218.25,271.5,261.75,182.0,167.5,271.75,185.25,126.5,119.25,21.75,71.25,282.75,221.24999999999997,10676.26627218935,162.375,271.3125,209.46428571428572,95.25,152.25
151.5,242.25,196.5,129.75,212.25,184.5,279.25,242.25,138.75,205.5,170.0,166.5,126.75,111.0,26.25,158.25,270.0,188.13461538461542,7701.195266272191,140.625,208.875,189.85714285714286,134.625,148.125
138.75,231.0,265.5,122.25,204.0,141.0,255.75,212.25,130.0,211.5,155.0,128.5,142.75,231.0,47.25,161.25,170.25,179.8653846153846,6916.260355029585,130.5,210.375,176.53571428571428,196.125,108.75
157.5,255.75,189.0,158.25,168.75,137.25,226.5,100.5,89.0,152.75,128.75,114.25,125.75,169.5,63.75,95.25,111.75,154.15384615384616,5118.168639053255,157.875,187.6875,133.92857142857142,132.375,87.75
103.5,259.5,103.5,191.25,134.25,92.25,215.5,100.5,75.0,79.5,127.75,106.5,157.5,152.25,31.5,107.25,130.5,134.34615384615387,6663.896449704143,147.375,147.375,123.17857142857143,129.75,81.0
101.25,87.0,104.25,236.25,123.0,78.75,142.5,108.5,78.0,76.75,145.75,90.0,161.25,150.0,47.25,101.25,151.5,117.94230769230768,6267.795857988165,168.75,98.25,114.67857142857143,125.625,99.375
