Beta-06
      Date,      Time,   Battery,  Fix,       Latitude,      Longitude,    Dp>0.3,    Dp>0.5,    Dp>1.0,    Dp>2.5,    Dp>5.0,   Dp>10.0,   PM1_Std, PM2.5_Std,  PM10_Std,   PM1_Env, PM2.5_Env,  PM10_Env,   Temp(C),     RH(%),    P(hPa),   Alti(m)
  2000/1/1,    0:1:10,     75.27,    0,         0.0000,         0.0000,        72,        20,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.54,35.76,102106.32,-64.85
  2000/1/1,    0:1:20,     75.27,    0,         0.0000,         0.0000,        36,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.59,35.84,102116.78,-65.71
  2000/1/1,    0:1:30,     75.27,    0,         0.0000,         0.0000,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.63,35.76,102112.56,-65.36
  2000/1/1,    0:1:40,     75.27,    0,         0.0000,         0.0000,        84,        24,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.67,35.88,102113.84,-65.47
  2000/1/1,    0:1:50,     75.27,    0,         0.0000,         0.0000,        33,        11,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.71,36.09,102115.56,-65.61
  2000/1/1,     0:2:0,     75.09,    0,         0.0000,         0.0000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.75,36.10,102114.11,-65.49
  2000/1/1,    0:2:10,     75.09,    0,         0.0000,         0.0000,        45,        12,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.80,36.05,102113.05,-65.40
  2000/1/1,    0:2:20,     75.09,    0,         0.0000,         0.0000,        27,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.84,36.10,102115.33,-65.59
  2000/1/1,    0:2:30,     75.09,    0,         0.0000,         0.0000,        18,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.87,35.87,102110.21,-65.17
  2000/1/1,    0:2:40,     75.09,    0,         0.0000,         0.0000,        81,        19,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.91,35.68,102110.56,-65.20
  2000/1/1,    0:2:50,     75.09,    0,         0.0000,         0.0000,        42,         6,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.95,35.58,102111.86,-65.31
  2000/1/1,     0:3:0,     75.09,    0,         0.0000,         0.0000,        84,        24,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     21.98,35.48,102112.81,-65.38
  2000/1/1,    0:3:10,     75.09,    0,         0.0000,         0.0000,       111,        37,         3,         3,         3,         0,         0,         0,         1,         0,         0,         1,     22.03,35.50,102109.44,-65.11
  2000/1/1,    0:3:20,     75.09,    0,         0.0000,         0.0000,        27,         9,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     22.07,35.39,102110.32,-65.18
  2000/1/1,    0:3:30,     75.09,    0,         0.0000,         0.0000,         9,         3,         0,         0,         0,         0,         0,         0,         0,         0,         0,         0,     22.10,35.44,102120.50,-66.02
