S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,0.0,9.0,45.0,0.0,33.0,4.0,0.0,45.0,0.0,0.0,18.0,0.0,0.0,72.0,9.0,81.0,11.846153846153847,287.36094674556205,24.5,15.6,4.5,40.5
0.0,0.9,9.9,40.5,0.0,33.0,3.6,0.0,45.0,0.0,0.0,16.2,0.0,0.0,76.2,8.1,78.9,11.46923076923077,279.17041420118335,22.05,15.6,4.5,40.8
0.0,1.8,10.8,36.0,0.0,33.0,3.2,0.0,45.0,0.0,0.0,14.4,0.0,0.0,80.4,7.2,76.8,11.092307692307692,270.97988165680465,19.6,15.6,4.5,41.1
0.0,2.7,11.7,31.5,0.0,33.0,2.8,0.0,45.0,0.0,0.0,12.6,0.0,0.0,84.6,6.3,74.7,10.715384615384615,262.789349112426,17.15,15.6,4.5,41.4
0.0,3.6,12.6,27.0,0.0,33.0,2.4,0.0,45.0,0.0,0.0,10.8,0.0,0.0,88.8,5.4,72.6,10.338461538461539,254.5988165680473,14.7,15.6,4.5,41.7
0.0,4.5,13.5,22.5,0.0,33.0,2.0,0.0,45.0,0.0,0.0,9.0,0.0,0.0,93.0,4.5,70.5,9.961538461538462,246.4082840236686,12.25,15.6,4.5,42.0
0.0,5.4,14.4,18.0,0.0,33.0,1.5999999999999996,0.0,45.0,0.0,0.0,7.199999999999999,0.0,0.0,97.2,3.5999999999999996,68.4,9.584615384615384,238.21775147928992,9.799999999999999,15.6,4.5,42.3
0.0,6.3,15.3,13.5,0.0,33.0,1.1999999999999997,0.0,45.0,0.0,0.0,5.4,0.0,0.0,101.4,2.7,66.3,9.207692307692307,230.02721893491122,7.349999999999998,15.6,4.5,42.6
0.0,7.2,16.2,9.0,0.0,33.0,0.7999999999999998,0.0,45.0,0.0,0.0,3.5999999999999996,0.0,0.0,105.6,1.7999999999999998,64.2,8.830769230769231,221.83668639053255,4.899999999999999,15.6,4.5,42.9
0.0,8.1,17.1,4.5,0.0,33.0,0.3999999999999999,0.0,45.0,0.0,0.0,1.8000000000000007,0.0,0.0,109.80000000000001,0.9000000000000004,62.099999999999994,8.453846153846154,213.64615384615388,2.4499999999999993,15.6,4.5,43.2
0.0,9.0,18.0,0.0,0.0,33.0,0.0,0.0,45.0,0.0,0.0,0.0,0.0,0.0,114.0,0.0,60.0,8.076923076923077,205.45562130177518,0.0,15.6,4.5,43.5
0.0,10.8,30.6,0.0,0.0,29.7,0.9,0.0,42.7,0.0,0.0,0.0,0.0,0.0,107.7,0.0,57.0,8.823076923076922,330.2272189349112,0.45,14.48,6.9,41.175
0.0,12.6,43.2,0.0,0.0,26.4,1.8,0.0,40.4,0.0,0.0,0.0,0.0,0.0,101.4,0.0,54.0,9.569230769230769,454.99881656804723,0.9,13.36,9.3,38.85
0.0,14.4,55.8,0.0,0.0,23.1,2.7,0.0,38.1,0.0,0.0,0.0,0.0,0.0,95.1,0.0,51.0,10.315384615384616,579.7704142011833,1.35,12.24,11.7,36.525
0.0,16.2,68.4,0.0,0.0,19.8,3.6,0.0,35.8,0.0,0.0,0.0,0.0,0.0,88.8,0.0,48.0,11.061538461538461,704.5420118343193,1.8,11.120000000000001,14.1,34.2
0.0,18.0,81.0,0.0,0.0,16.5,4.5,0.0,33.5,0.0,0.0,0.0,0.0,0.0,82.5,0.0,45.0,11.807692307692307,829.3136094674553,2.25,10.0,16.5,31.875
0.0,19.8,93.6,0.0,0.0,13.200000000000003,5.4,0.0,31.200000000000003,0.0,0.0,0.0,0.0,0.0,76.2,0.0,42.0,12.553846153846154,954.0852071005913,2.7,8.88,18.9,29.549999999999997
0.0,21.6,106.2,0.0,0.0,9.900000000000002,6.3,0.0,28.900000000000002,0.0,0.0,0.0,0.0,0.0,69.9,0.0,39.0,13.3,1078.8568047337274,3.15,7.760000000000001,21.3,27.224999999999998
0.0,23.4,118.8,0.0,0.0,6.600000000000001,7.2,0.0,26.6,0.0,0.0,0.0,0.0,0.0,63.6,0.0,36.0,14.046153846153846,1203.6284023668634,3.6,6.640000000000001,23.7,24.9
0.0,25.2,131.39999999999998,0.0,0.0,3.3000000000000007,8.1,0.0,24.3,0.0,0.0,0.0,0.0,0.0,57.300000000000004,0.0,33.0,14.792307692307691,1328.3999999999994,4.05,5.520000000000001,26.099999999999998,22.575
0.0,27.0,144.0,0.0,0.0,0.0,9.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,30.0,15.538461538461538,1453.1715976331354,4.5,4.4,28.5,20.25
0.9,26.1,151.2,0.0,0.0,0.9,9.0,0.0,19.8,0.9,0.0,0.0,0.0,0.0,47.7,0.0,27.0,16.06153846153846,1628.5952662721886,4.5,4.32,29.7,18.675
1.8,25.2,158.4,0.0,0.0,1.8,9.0,0.0,17.6,1.8,0.0,0.0,0.0,0.0,44.4,0.0,24.0,16.584615384615386,1804.0189349112418,4.5,4.24,30.9,17.1
2.7,24.3,165.6,0.0,0.0,2.7,9.0,0.0,15.399999999999999,2.7,0.0,0.0,0.0,0.0,41.1,0.0,21.0,17.107692307692307,1979.4426035502947,4.5,4.16,32.1,15.525
3.6,23.4,172.8,0.0,0.0,3.6,9.0,0.0,13.2,3.6,0.0,0.0,0.0,0.0,37.8,0.0,18.0,17.630769230769232,2154.866272189348,4.5,4.08,33.3,13.95
4.5,22.5,180.0,0.0,0.0,4.5,9.0,0.0,11.0,4.5,0.0,0.0,0.0,0.0,34.5,0.0,15.0,18.153846153846153,2330.289940828401,4.5,4.0,34.5,12.375
5.4,21.6,187.2,0.0,0.0,5.4,9.0,0.0,8.799999999999999,5.4,0.0,0.0,0.0,0.0,31.200000000000003,0.0,12.0,18.676923076923078,2505.7136094674543,4.5,3.92,35.7,10.8
