S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
9.0,9.0,9.0,9.0,0.0,0.0,0.0,9.0,9.0,30.0,15.0,0.0,18.0,0.0,9.0,0.0,18.0,9.0,67.84615384615385,9.6,8.4,9.0,6.75
8.1,8.1,9.0,8.1,3.6,2.1,0.9,8.5,9.0,30.0,15.6,0.0,18.0,0.0,8.1,0.0,17.1,9.307692307692308,74.63786982248521,10.04,8.34,9.7,6.3
7.2,7.2,9.0,7.2,7.2,4.2,1.8,8.0,9.0,30.0,16.2,0.0,18.0,0.0,7.2,0.0,16.2,9.615384615384615,81.42958579881657,10.48,8.280000000000001,10.4,5.85
6.3,6.3,9.0,6.3,10.8,6.300000000000001,2.7,7.5,9.0,30.0,16.8,0.0,18.0,0.0,6.3,0.0,15.3,9.923076923076923,88.22130177514794,10.92,8.22,11.1,5.4
5.4,5.4,9.0,5.4,14.4,8.4,3.6,7.0,9.0,30.0,17.4,0.0,18.0,0.0,5.4,0.0,14.4,10.23076923076923,95.01301775147931,11.36,8.16,11.8,4.95
4.5,4.5,9.0,4.5,18.0,10.5,4.5,6.5,9.0,30.0,18.0,0.0,18.0,0.0,4.5,0.0,13.5,10.538461538461538,101.80473372781066,11.8,8.1,12.5,4.5
3.5999999999999996,3.5999999999999996,9.0,3.5999999999999996,21.6,12.600000000000001,5.4,6.0,9.0,30.0,18.6,0.0,18.0,0.0,3.5999999999999996,0.0,12.6,10.846153846153847,108.59644970414203,12.24,8.04,13.2,4.05
2.7,2.7,9.0,2.7,25.2,14.700000000000001,6.3,5.5,9.0,30.0,19.2,0.0,18.0,0.0,2.7,0.0,11.7,11.153846153846153,115.38816568047339,12.68,7.98,13.899999999999999,3.6
1.7999999999999998,1.7999999999999998,9.0,1.7999999999999998,28.8,16.8,7.2,5.0,9.0,30.0,19.8,0.0,18.0,0.0,1.7999999999999998,0.0,10.8,11.461538461538462,122.17988165680475,13.120000000000001,7.92,14.6,3.15
0.9000000000000004,0.9000000000000004,9.0,0.9000000000000004,32.4,18.900000000000002,8.1,4.5,9.0,30.0,20.4,0.0,18.0,0.0,0.9000000000000004,0.0,9.9,11.769230769230768,128.97159763313613,13.56,7.859999999999999,15.3,2.7
0.0,0.0,9.0,0.0,36.0,21.0,9.0,4.0,9.0,30.0,21.0,0.0,18.0,0.0,0.0,0.0,9.0,12.076923076923077,135.76331360946747,14.0,7.8,16.0,2.25
0.9,0.0,9.9,0.0,36.0,18.9,9.0,3.6,8.5,31.0,21.4,0.0,17.5,0.9,3.0,0.0,9.0,12.053846153846154,140.4,14.3,8.06,14.966666666666667,3.225
1.8,0.0,10.8,0.0,36.0,16.8,9.0,3.2,8.0,32.0,21.8,0.0,17.0,1.8,6.0,0.0,9.0,12.03076923076923,145.03668639053257,14.6,8.32,13.933333333333334,4.2
2.7,0.0,11.7,0.0,36.0,14.7,9.0,2.8,7.5,33.0,22.2,0.0,16.5,2.7,9.0,0.0,9.0,12.007692307692308,149.6733727810651,14.9,8.58,12.9,5.175
3.6,0.0,12.6,0.0,36.0,12.6,9.0,2.4,7.0,34.0,22.6,0.0,16.0,3.6,12.0,0.0,9.0,11.984615384615385,154.31005917159763,15.2,8.84,11.866666666666667,6.15
4.5,0.0,13.5,0.0,36.0,10.5,9.0,2.0,6.5,35.0,23.0,0.0,15.5,4.5,15.0,0.0,9.0,11.961538461538462,158.94674556213016,15.5,9.1,10.833333333333334,7.125
5.4,0.0,14.4,0.0,36.0,8.399999999999999,9.0,1.5999999999999996,6.0,36.0,23.4,0.0,15.0,5.4,18.0,0.0,9.0,11.938461538461539,163.58343195266272,15.8,9.36,9.8,8.1
6.3,0.0,15.3,0.0,36.0,6.299999999999999,9.0,1.1999999999999997,5.5,37.0,23.8,0.0,14.5,6.3,21.0,0.0,9.0,11.915384615384616,168.22011834319525,16.1,9.620000000000001,8.766666666666667,9.075
7.2,0.0,16.2,0.0,36.0,4.199999999999999,9.0,0.7999999999999998,5.0,38.0,24.2,0.0,14.0,7.2,24.0,0.0,9.0,11.892307692307693,172.8568047337278,16.4,9.88,7.733333333333334,10.05
8.1,0.0,17.1,0.0,36.0,2.099999999999998,9.0,0.3999999999999999,4.5,39.0,24.6,0.0,13.5,8.1,27.0,0.0,9.0,11.86923076923077,177.49349112426034,16.7,10.14,6.700000000000001,11.025
9.0,0.0,18.0,0.0,36.0,0.0,9.0,0.0,4.0,40.0,25.0,0.0,13.0,9.0,30.0,0.0,9.0,11.846153846153847,182.13017751479288,17.0,10.4,5.666666666666667,12.0
9.9,0.0,18.0,0.0,32.4,0.0,9.4,0.0,7.8,37.8,25.5,0.0,11.7,9.9,30.0,0.9,10.2,11.730769230769232,181.75384615384613,16.02,10.58,6.5,12.75
10.8,0.0,18.0,0.0,28.8,0.0,9.8,0.0,11.6,35.6,26.0,0.0,10.4,10.8,30.0,1.8,11.4,11.615384615384615,181.3775147928994,15.04,10.76,7.333333333333334,13.5
11.7,0.0,18.0,0.0,25.2,0.0,10.2,0.0,15.399999999999999,33.4,26.5,0.0,9.1,11.7,30.0,2.7,12.6,11.5,181.00118343195265,14.059999999999999,10.94,8.166666666666668,14.25
12.6,0.0,18.0,0.0,21.6,0.0,10.6,0.0,19.2,31.2,27.0,0.0,7.8,12.6,30.0,3.6,13.8,11.384615384615385,180.6248520710059,13.08,11.12,9.0,15.0
13.5,0.0,18.0,0.0,18.0,0.0,11.0,0.0,23.0,29.0,27.5,0.0,6.5,13.5,30.0,4.5,15.0,11.26923076923077,180.24852071005915,12.1,11.3,9.833333333333332,15.75
14.4,0.0,18.0,0.0,14.399999999999999,0.0,11.4,0.0,26.799999999999997,26.799999999999997,28.0,0.0,5.199999999999999,14.4,30.0,5.4,16.2,11.153846153846153,179.87218934911243,11.12,11.48,10.666666666666668,16.5
15.3,0.0,18.0,0.0,10.8,0.0,11.8,0.0,30.599999999999998,24.599999999999998,28.5,0.0,3.9000000000000004,15.3,30.0,6.3,17.4,11.038461538461538,179.49585798816568,10.14,11.66,11.5,17.25
16.2,0.0,18.0,0.0,7.199999999999999,0.0,12.2,0.0,34.4,22.4,29.0,0.0,2.5999999999999996,16.2,30.0,7.2,18.6,10.923076923076923,179.11952662721893,9.16,11.84,12.333333333333332,18.0
17.1,0.0,18.0,0.0,3.6000000000000014,0.0,12.6,0.0,38.199999999999996,20.2,29.5,0.0,1.299999999999999,17.1,30.0,8.1,19.799999999999997,10.807692307692307,178.7431952662722,8.18,12.02,13.166666666666666,18.75
18.0,0.0,18.0,0.0,0.0,0.0,13.0,0.0,42.0,18.0,30.0,0.0,0.0,18.0,30.0,9.0,21.0,10.692307692307692,178.36686390532546,7.2,12.2,14.0,19.5
21.3,0.0,17.1,0.0,0.0,0.0,13.5,0.0,42.0,18.0,30.4,0.0,0.0,17.1,27.9,9.0,21.0,10.946153846153845,191.101775147929,7.86,12.2,14.0,18.75
24.6,0.0,16.2,0.0,0.0,0.0,14.0,0.0,42.0,18.0,30.8,0.0,0.0,16.2,25.8,9.0,21.0,11.2,203.83668639053255,8.52,12.2,14.0,18.0
27.9,0.0,15.3,0.0,0.0,0.0,14.5,0.0,42.0,18.0,31.2,0.0,0.0,15.3,23.7,9.0,21.0,11.453846153846154,216.5715976331361,9.18,12.2,14.0,17.25
31.2,0.0,14.4,0.0,0.0,0.0,15.0,0.0,42.0,18.0,31.6,0.0,0.0,14.4,21.6,9.0,21.0,11.707692307692307,229.3065088757396,9.84,12.2,14.0,16.5
34.5,0.0,13.5,0.0,0.0,0.0,15.5,0.0,42.0,18.0,32.0,0.0,0.0,13.5,19.5,9.0,21.0,11.96153846153846,242.04142011834318,10.5,12.2,14.0,15.75
37.8,0.0,12.6,0.0,0.0,0.0,16.0,0.0,42.0,18.0,32.4,0.0,0.0,12.6,17.4,9.0,21.0,12.215384615384615,254.7763313609467,11.16,12.2,14.0,15.0
41.099999999999994,0.0,11.7,0.0,0.0,0.0,16.5,0.0,42.0,18.0,32.8,0.0,0.0,11.7,15.299999999999999,9.0,21.0,12.46923076923077,267.5112426035503,11.82,12.2,14.0,14.25
44.4,0.0,10.8,0.0,0.0,0.0,17.0,0.0,42.0,18.0,33.2,0.0,0.0,10.8,13.2,9.0,21.0,12.723076923076922,280.2461538461538,12.48,12.2,14.0,13.5
47.7,0.0,9.9,0.0,0.0,0.0,17.5,0.0,42.0,18.0,33.6,0.0,0.0,9.9,11.099999999999998,9.0,21.0,12.976923076923075,292.9810650887573,13.14,12.2,14.0,12.75
51.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,42.0,18.0,34.0,0.0,0.0,9.0,9.0,9.0,21.0,13.23076923076923,305.7159763313609,13.8,12.2,14.0,12.0
50.1,0.9,9.0,0.0,0.0,0.9,17.1,0.0,39.9,18.0,34.5,0.0,0.4,9.0,12.9,8.1,18.9,13.138461538461538,293.7656804733727,13.620000000000001,12.299999999999999,13.733333333333334,12.225
49.2,1.8,9.0,0.0,0.0,1.8,16.2,0.0,37.8,18.0,35.0,0.0,0.8,9.0,16.8,7.2,16.8,13.046153846153846,281.8153846153846,13.440000000000001,12.399999999999999,13.466666666666667,12.45
48.3,2.7,9.0,0.0,0.0,2.7,15.3,0.0,35.7,18.0,35.5,0.0,1.2000000000000002,9.0,20.7,6.3,14.7,12.953846153846154,269.8650887573964,13.26,12.5,13.2,12.675
47.4,3.6,9.0,0.0,0.0,3.6,14.4,0.0,33.6,18.0,36.0,0.0,1.6,9.0,24.6,5.4,12.6,12.861538461538462,257.91479289940827,13.08,12.6,12.933333333333334,12.9
46.5,4.5,9.0,0.0,0.0,4.5,13.5,0.0,31.5,18.0,36.5,0.0,2.0,9.0,28.5,4.5,10.5,12.76923076923077,245.9644970414201,12.9,12.7,12.666666666666668,13.125
45.6,5.4,9.0,0.0,0.0,5.4,12.6,0.0,29.4,18.0,37.0,0.0,2.4000000000000004,9.0,32.4,3.5999999999999996,8.399999999999999,12.676923076923076,234.01420118343194,12.72,12.799999999999999,12.4,13.35
44.7,6.3,9.0,0.0,0.0,6.3,11.7,0.0,27.299999999999997,18.0,37.5,0.0,2.8000000000000003,9.0,36.3,2.7,6.299999999999999,12.584615384615384,222.06390532544378,12.540000000000001,12.899999999999999,12.133333333333333,13.575
43.8,7.2,9.0,0.0,0.0,7.2,10.8,0.0,25.2,18.0,38.0,0.0,3.2,9.0,40.2,1.7999999999999998,4.199999999999999,12.492307692307692,210.11360946745563,12.36,13.0,11.866666666666667,13.8
42.9,8.1,9.0,0.0,0.0,8.1,9.9,0.0,23.099999999999998,18.0,38.5,0.0,3.6,9.0,44.1,0.9000000000000004,2.099999999999998,12.4,198.16331360946748,12.18,13.1,11.600000000000001,14.025
42.0,9.0,9.0,0.0,0.0,9.0,9.0,0.0,21.0,18.0,39.0,0.0,4.0,9.0,48.0,0.0,0.0,12.307692307692308,186.21301775147933,12.0,13.2,11.333333333333334,14.25
37.8,9.0,8.1,0.0,0.9,8.1,11.7,0.0,18.9,16.2,38.1,0.0,5.4,12.3,45.9,0.0,0.0,11.861538461538462,182.06627218934915,10.98,13.379999999999999,10.8,14.55
33.6,9.0,7.2,0.0,1.8,7.2,14.4,0.0,16.8,14.4,37.2,0.0,6.8,15.6,43.8,0.0,0.0,11.415384615384616,177.91952662721897,9.96,13.559999999999999,10.266666666666667,14.85
29.4,9.0,6.3,0.0,2.7,6.3,17.1,0.0,14.7,12.6,36.3,0.0,8.2,18.9,41.7,0.0,0.0,10.96923076923077,173.7727810650888,8.94,13.74,9.733333333333334,15.15
25.2,9.0,5.4,0.0,3.6,5.4,19.8,0.0,12.6,10.8,35.4,0.0,9.6,22.2,39.6,0.0,0.0,10.523076923076923,169.62603550295862,7.92,13.92,9.2,15.45
21.0,9.0,4.5,0.0,4.5,4.5,22.5,0.0,10.5,9.0,34.5,0.0,11.0,25.5,37.5,0.0,0.0,10.076923076923077,165.47928994082844,6.9,14.1,8.666666666666668,15.75
16.799999999999997,9.0,3.5999999999999996,0.0,5.4,3.5999999999999996,25.200000000000003,0.0,8.399999999999999,7.199999999999999,33.6,0.0,12.399999999999999,28.799999999999997,35.4,0.0,0.0,9.630769230769232,161.33254437869823,5.88,14.28,8.133333333333333,16.05
12.599999999999998,9.0,2.7,0.0,6.3,2.7,27.900000000000002,0.0,6.299999999999999,5.4,32.7,0.0,13.799999999999999,32.099999999999994,33.3,0.0,0.0,9.184615384615384,157.18579881656805,4.859999999999999,14.459999999999999,7.6,16.35
8.399999999999999,9.0,1.7999999999999998,0.0,7.2,1.7999999999999998,30.6,0.0,4.199999999999999,3.5999999999999996,31.8,0.0,15.2,35.4,31.2,0.0,0.0,8.73846153846154,153.03905325443787,3.84,14.64,7.066666666666666,16.65
4.199999999999996,9.0,0.9000000000000004,0.0,8.1,0.9000000000000004,33.3,0.0,2.099999999999998,1.8000000000000007,30.9,0.0,16.6,38.7,29.099999999999998,0.0,0.0,8.292307692307691,148.8923076923077,2.8200000000000003,14.82,6.533333333333333,16.95
0.0,9.0,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,30.0,0.0,18.0,42.0,27.0,0.0,0.0,7.846153846153846,144.74556213017752,1.8,15.0,6.0,17.25
0.0,8.1,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,29.1,0.0,18.0,42.9,24.3,0.0,0.0,7.707692307692307,142.57278106508875,1.8,14.64,6.0,16.8
0.0,7.2,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,28.2,0.0,18.0,43.8,21.6,0.0,0.0,7.569230769230769,140.4,1.8,14.28,6.0,16.35
0.0,6.3,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,27.3,0.0,18.0,44.7,18.9,0.0,0.0,7.430769230769231,138.22721893491126,1.8,13.92,6.0,15.9
0.0,5.4,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,26.4,0.0,18.0,45.6,16.2,0.0,0.0,7.292307692307692,136.0544378698225,1.8,13.56,6.0,15.45
0.0,4.5,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,25.5,0.0,18.0,46.5,13.5,0.0,0.0,7.153846153846153,133.88165680473372,1.8,13.2,6.0,15.0
0.0,3.5999999999999996,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,24.6,0.0,18.0,47.4,10.799999999999997,0.0,0.0,7.015384615384615,131.70887573964498,1.8,12.84,6.0,14.55
0.0,2.7,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,23.7,0.0,18.0,48.3,8.099999999999998,0.0,0.0,6.876923076923077,129.53609467455624,1.8,12.48,6.0,14.1
0.0,1.7999999999999998,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,22.8,0.0,18.0,49.2,5.399999999999999,0.0,0.0,6.7384615384615385,127.36331360946747,1.8,12.120000000000001,6.0,13.65
0.0,0.9000000000000004,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,21.9,0.0,18.0,50.1,2.6999999999999993,0.0,0.0,6.6,125.19053254437871,1.8,11.76,6.0,13.2
0.0,0.0,0.0,0.0,9.0,0.0,36.0,0.0,0.0,0.0,21.0,0.0,18.0,51.0,0.0,0.0,0.0,6.461538461538462,123.01775147928996,1.8,11.4,6.0,12.75
0.0,0.0,0.9,0.0,16.2,0.0,36.0,0.0,0.0,0.4,21.6,0.0,17.1,46.8,0.9,0.0,2.1,7.092307692307693,161.8260355029586,3.3200000000000003,11.700000000000001,5.7,12.45
0.0,0.0,1.8,0.0,23.4,0.0,36.0,0.0,0.0,0.8,22.2,0.0,16.2,42.6,1.8,0.0,4.2,7.723076923076923,200.63431952662725,4.84,12.0,5.4,12.15
0.0,0.0,2.7,0.0,30.6,0.0,36.0,0.0,0.0,1.2000000000000002,22.8,0.0,15.3,38.4,2.7,0.0,6.300000000000001,8.353846153846154,239.4426035502959,6.36,12.3,5.1,11.85
0.0,0.0,3.6,0.0,37.8,0.0,36.0,0.0,0.0,1.6,23.4,0.0,14.4,34.2,3.6,0.0,8.4,8.984615384615385,278.2508875739645,7.88,12.6,4.8,11.55
