S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,30.0,9.0,0.0,9.0,21.0,9.0,9.0,21.0,21.0,31.0,27.0,0.0,30.0,18.0,33.0,21.0,14.384615384615385,119.00591715976334,13.2,15.8,14.0,25.5
0.9,27.0,10.8,0.9,8.1,24.3,8.1,9.0,21.0,21.0,27.9,27.0,0.0,27.0,17.1,29.7,18.9,14.307692307692308,130.86745562130181,13.2,14.940000000000001,15.1,23.175
1.8,24.0,12.6,1.8,7.2,27.6,7.2,9.0,21.0,21.0,24.8,27.0,0.0,24.0,16.2,26.4,16.8,14.230769230769232,142.72899408284027,13.2,14.08,16.2,20.85
2.7,21.0,14.4,2.7,6.3,30.9,6.3,9.0,21.0,21.0,21.7,27.0,0.0,21.0,15.3,23.1,14.7,14.153846153846153,154.59053254437873,13.2,13.22,17.3,18.525
3.6,18.0,16.2,3.6,5.4,34.2,5.4,9.0,21.0,21.0,18.6,27.0,0.0,18.0,14.4,19.8,12.6,14.076923076923077,166.45207100591722,13.2,12.36,18.4,16.2
4.5,15.0,18.0,4.5,4.5,37.5,4.5,9.0,21.0,21.0,15.5,27.0,0.0,15.0,13.5,16.5,10.5,14.0,178.31360946745568,13.2,11.5,19.5,13.875
5.4,12.0,19.8,5.4,3.5999999999999996,40.8,3.5999999999999996,9.0,21.0,21.0,12.399999999999999,27.0,0.0,12.0,12.6,13.200000000000003,8.399999999999999,13.923076923076923,190.17514792899414,13.2,10.64,20.6,11.549999999999999
6.3,9.0,21.6,6.3,2.7,44.099999999999994,2.7,9.0,21.0,21.0,9.3,27.0,0.0,9.0,11.7,9.900000000000002,6.299999999999999,13.846153846153847,202.03668639053262,13.2,9.780000000000001,21.700000000000003,9.224999999999998
7.2,6.0,23.4,7.2,1.7999999999999998,47.4,1.7999999999999998,9.0,21.0,21.0,6.199999999999999,27.0,0.0,6.0,10.8,6.600000000000001,4.199999999999999,13.769230769230768,213.89822485207105,13.2,8.92,22.8,6.899999999999999
8.1,3.0,25.2,8.1,0.9000000000000004,50.7,0.9000000000000004,9.0,21.0,21.0,3.099999999999998,27.0,0.0,3.0,9.9,3.3000000000000007,2.099999999999998,13.692307692307692,225.75976331360954,13.2,8.059999999999999,23.9,4.574999999999999
9.0,0.0,27.0,9.0,0.0,54.0,0.0,9.0,21.0,21.0,0.0,27.0,0.0,0.0,9.0,0.0,0.0,13.615384615384615,237.621301775148,13.2,7.2,25.0,2.25
8.1,2.1,27.0,9.0,0.0,51.9,0.0,9.0,20.4,19.9,0.0,25.6,0.9,2.1,11.1,0.0,0.0,13.376923076923077,224.29230769230776,12.52,7.62,24.4,3.3
7.2,4.2,27.0,9.0,0.0,49.8,0.0,9.0,19.8,18.8,0.0,24.2,1.8,4.2,13.2,0.0,0.0,13.138461538461538,210.96331360946752,11.84,8.040000000000001,23.8,4.35
6.3,6.300000000000001,27.0,9.0,0.0,47.7,0.0,9.0,19.2,17.7,0.0,22.8,2.7,6.300000000000001,15.3,0.0,0.0,12.899999999999999,197.63431952662728,11.16,8.46,23.2,5.4
5.4,8.4,27.0,9.0,0.0,45.6,0.0,9.0,18.6,16.6,0.0,21.4,3.6,8.4,17.4,0.0,0.0,12.661538461538461,184.305325443787,10.48,8.88,22.6,6.45
4.5,10.5,27.0,9.0,0.0,43.5,0.0,9.0,18.0,15.5,0.0,20.0,4.5,10.5,19.5,0.0,0.0,12.423076923076923,170.97633136094677,9.8,9.3,22.0,7.5
3.5999999999999996,12.600000000000001,27.0,9.0,0.0,41.4,0.0,9.0,17.4,14.399999999999999,0.0,18.6,5.4,12.600000000000001,21.6,0.0,0.0,12.184615384615384,157.64733727810653,9.12,9.72,21.4,8.55
2.7,14.700000000000001,27.0,9.0,0.0,39.3,0.0,9.0,16.8,13.299999999999999,0.0,17.200000000000003,6.3,14.700000000000001,23.700000000000003,0.0,0.0,11.946153846153845,144.31834319526627,8.44,10.14,20.8,9.600000000000001
1.7999999999999998,16.8,27.0,9.0,0.0,37.2,0.0,9.0,16.2,12.2,0.0,15.8,7.2,16.8,25.8,0.0,0.0,11.707692307692307,130.98934911242605,7.76,10.56,20.2,10.65
0.9000000000000004,18.900000000000002,27.0,9.0,0.0,35.099999999999994,0.0,9.0,15.600000000000001,11.1,0.0,14.4,8.1,18.900000000000002,27.900000000000002,0.0,0.0,11.46923076923077,117.6603550295858,7.08,10.98,19.6,11.700000000000001
0.0,21.0,27.0,9.0,0.0,33.0,0.0,9.0,15.0,10.0,0.0,13.0,9.0,21.0,30.0,0.0,0.0,11.23076923076923,104.33136094674553,6.4,11.4,19.0,12.75
0.0,21.0,26.1,14.4,0.0,31.5,0.0,9.0,16.8,11.1,0.0,18.3,9.0,18.9,32.1,0.0,0.0,12.092307692307692,139.94201183431952,7.68,12.3,19.1,12.75
0.0,21.0,25.2,19.8,0.0,30.0,0.0,9.0,18.6,12.2,0.0,23.6,9.0,16.8,34.2,0.0,0.0,12.953846153846154,175.55266272189348,8.96,13.2,19.2,12.75
0.0,21.0,24.3,25.200000000000003,0.0,28.5,0.0,9.0,20.4,13.3,0.0,28.9,9.0,14.7,36.3,0.0,0.0,13.815384615384616,211.16331360946748,10.24,14.1,19.3,12.75
0.0,21.0,23.4,30.6,0.0,27.0,0.0,9.0,22.2,14.4,0.0,34.2,9.0,12.6,38.4,0.0,0.0,14.676923076923076,246.77396449704145,11.52,15.0,19.4,12.75
0.0,21.0,22.5,36.0,0.0,25.5,0.0,9.0,24.0,15.5,0.0,39.5,9.0,10.5,40.5,0.0,0.0,15.538461538461538,282.3846153846154,12.799999999999999,15.899999999999999,19.5,12.75
0.0,21.0,21.6,41.400000000000006,0.0,24.0,0.0,9.0,25.8,16.6,0.0,44.8,9.0,8.399999999999999,42.6,0.0,0.0,16.4,317.9952662721894,14.079999999999998,16.799999999999997,19.6,12.75
0.0,21.0,20.7,46.800000000000004,0.0,22.5,0.0,9.0,27.6,17.700000000000003,0.0,50.1,9.0,6.299999999999999,44.7,0.0,0.0,17.26153846153846,353.60591715976335,15.36,17.7,19.7,12.75
0.0,21.0,19.8,52.2,0.0,21.0,0.0,9.0,29.4,18.8,0.0,55.4,9.0,4.199999999999999,46.8,0.0,0.0,18.123076923076923,389.2165680473373,16.64,18.599999999999998,19.8,12.75
0.0,21.0,18.9,57.6,0.0,19.5,0.0,9.0,31.2,19.9,0.0,60.699999999999996,9.0,2.099999999999998,48.900000000000006,0.0,0.0,18.984615384615385,424.8272189349113,17.919999999999998,19.5,19.9,12.75
0.0,21.0,18.0,63.0,0.0,18.0,0.0,9.0,33.0,21.0,0.0,66.0,9.0,0.0,51.0,0.0,0.0,19.846153846153847,460.43786982248525,19.2,20.4,20.0,12.75
