S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
0.0,0.0,0.0,0.0,30.0,0.0,9.0,0.0,15.0,4.0,0.0,4.0,4.0,18.0,60.0,0.0,30.0,5.076923076923077,70.6863905325444,4.5,10.6,0.6666666666666666,27.0
0.0,0.9,0.0,0.0,27.0,0.0,9.4,0.0,14.4,3.6,0.0,4.5,29.4,16.2,62.7,0.0,29.1,6.861538461538461,526.2710059171598,4.7,14.879999999999999,0.8999999999999999,27.0
0.0,1.8,0.0,0.0,24.0,0.0,9.8,0.0,13.8,3.2,0.0,5.0,54.8,14.4,65.4,0.0,28.2,8.646153846153846,981.855621301775,4.9,19.159999999999997,1.1333333333333333,27.0
0.0,2.7,0.0,0.0,21.0,0.0,10.2,0.0,13.2,2.8,0.0,5.5,80.19999999999999,12.6,68.1,0.0,27.3,10.430769230769231,1437.4402366863906,5.1,23.439999999999998,1.3666666666666667,27.0
0.0,3.6,0.0,0.0,18.0,0.0,10.6,0.0,12.6,2.4,0.0,6.0,105.6,10.8,70.8,0.0,26.4,12.215384615384615,1893.0248520710059,5.3,27.72,1.6,27.0
0.0,4.5,0.0,0.0,15.0,0.0,11.0,0.0,12.0,2.0,0.0,6.5,131.0,9.0,73.5,0.0,25.5,14.0,2348.609467455621,5.5,32.0,1.8333333333333335,27.0
0.0,5.4,0.0,0.0,12.0,0.0,11.4,0.0,11.4,1.5999999999999996,0.0,7.0,156.39999999999998,7.199999999999999,76.2,0.0,24.6,15.784615384615385,2804.1940828402367,5.7,36.279999999999994,2.0666666666666664,27.0
0.0,6.3,0.0,0.0,9.0,0.0,11.8,0.0,10.8,1.1999999999999997,0.0,7.5,181.79999999999998,5.4,78.9,0.0,23.7,17.56923076923077,3259.7786982248517,5.9,40.559999999999995,2.3,27.0
0.0,7.2,0.0,0.0,6.0,0.0,12.2,0.0,10.2,0.7999999999999998,0.0,8.0,207.2,3.5999999999999996,81.6,0.0,22.8,19.353846153846156,3715.3633136094672,6.1,44.839999999999996,2.533333333333333,27.0
0.0,8.1,0.0,0.0,3.0,0.0,12.6,0.0,9.600000000000001,0.3999999999999999,0.0,8.5,232.6,1.8000000000000007,84.3,0.0,21.9,21.138461538461538,4170.947928994083,6.3,49.12,2.7666666666666666,27.0
0.0,9.0,0.0,0.0,0.0,0.0,13.0,0.0,9.0,0.0,0.0,9.0,258.0,0.0,87.0,0.0,21.0,22.923076923076923,4626.532544378698,6.5,53.4,3.0,27.0
0.0,8.1,0.9,0.0,0.0,0.0,13.5,0.0,9.0,0.0,0.0,8.1,258.0,0.0,84.6,0.0,24.0,22.892307692307693,4628.502958579881,6.75,53.4,2.85,27.15
0.0,7.2,1.8,0.0,0.0,0.0,14.0,0.0,9.0,0.0,0.0,7.2,258.0,0.0,82.2,0.0,27.0,22.861538461538462,4630.473372781065,7.0,53.4,2.7,27.3
0.0,6.3,2.7,0.0,0.0,0.0,14.5,0.0,9.0,0.0,0.0,6.3,258.0,0.0,79.8,0.0,30.0,22.83076923076923,4632.443786982249,7.25,53.4,2.55,27.45
0.0,5.4,3.6,0.0,0.0,0.0,15.0,0.0,9.0,0.0,0.0,5.4,258.0,0.0,77.4,0.0,33.0,22.8,4634.414201183432,7.5,53.4,2.4,27.6
0.0,4.5,4.5,0.0,0.0,0.0,15.5,0.0,9.0,0.0,0.0,4.5,258.0,0.0,75.0,0.0,36.0,22.76923076923077,4636.384615384615,7.75,53.4,2.25,27.75
0.0,3.5999999999999996,5.4,0.0,0.0,0.0,16.0,0.0,9.0,0.0,0.0,3.5999999999999996,258.0,0.0,72.6,0.0,39.0,22.73846153846154,4638.3550295857995,8.0,53.4,2.1,27.9
0.0,2.7,6.3,0.0,0.0,0.0,16.5,0.0,9.0,0.0,0.0,2.7,258.0,0.0,70.2,0.0,42.0,22.70769230769231,4640.325443786983,8.25,53.4,1.95,28.05
0.0,1.7999999999999998,7.2,0.0,0.0,0.0,17.0,0.0,9.0,0.0,0.0,1.7999999999999998,258.0,0.0,67.8,0.0,45.0,22.676923076923078,4642.295857988166,8.5,53.4,1.8,28.2
0.0,0.9000000000000004,8.1,0.0,0.0,0.0,17.5,0.0,9.0,0.0,0.0,0.9000000000000004,258.0,0.0,65.4,0.0,48.0,22.646153846153847,4644.26627218935,8.75,53.4,1.6500000000000001,28.35
0.0,0.0,9.0,0.0,0.0,0.0,18.0,0.0,9.0,0.0,0.0,0.0,258.0,0.0,63.0,0.0,51.0,22.615384615384617,4646.236686390534,9.0,53.4,1.5,28.5
0.0,0.0,9.0,0.0,0.0,0.0,23.7,0.9,8.5,0.4,0.0,0.0,245.5,0.0,61.5,0.9,51.0,22.153846153846153,4330.043786982249,11.85,50.879999999999995,1.65,28.35
0.0,0.0,9.0,0.0,0.0,0.0,29.4,1.8,8.0,0.8,0.0,0.0,233.0,0.0,60.0,1.8,51.0,21.692307692307693,4013.8508875739653,14.7,48.36,1.8,28.2
0.0,0.0,9.0,0.0,0.0,0.0,35.1,2.7,7.5,1.2000000000000002,0.0,0.0,220.5,0.0,58.5,2.7,51.0,21.230769230769234,3697.657988165681,17.55,45.839999999999996,1.95,28.05
0.0,0.0,9.0,0.0,0.0,0.0,40.8,3.6,7.0,1.6,0.0,0.0,208.0,0.0,57.0,3.6,51.0,20.76923076923077,3381.465088757397,20.4,43.32,2.1,27.9
0.0,0.0,9.0,0.0,0.0,0.0,46.5,4.5,6.5,2.0,0.0,0.0,195.5,0.0,55.5,4.5,51.0,20.307692307692307,3065.272189349113,23.25,40.8,2.25,27.75
0.0,0.0,9.0,0.0,0.0,0.0,52.2,5.4,6.0,2.4000000000000004,0.0,0.0,183.0,0.0,54.0,5.4,51.0,19.846153846153847,2749.079289940829,26.1,38.28,2.4,27.6
0.0,0.0,9.0,0.0,0.0,0.0,57.9,6.3,5.5,2.8000000000000003,0.0,0.0,170.5,0.0,52.5,6.3,51.0,19.384615384615387,2432.8863905325447,28.95,35.76,2.55,27.45
0.0,0.0,9.0,0.0,0.0,0.0,63.6,7.2,5.0,3.2,0.0,0.0,158.0,0.0,51.0,7.2,51.0,18.923076923076923,2116.6934911242606,31.8,33.239999999999995,2.7,27.3
0.0,0.0,9.0,0.0,0.0,0.0,69.30000000000001,8.1,4.5,3.6,0.0,0.0,145.5,0.0,49.5,8.1,51.0,18.46153846153846,1800.5005917159765,34.650000000000006,30.72,2.8499999999999996,27.15
