S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
9.0,21.0,72.0,123.0,0.0,0.0,93.0,76.0,9.0,0.0,0.0,18.0,0.0,0.0,51.0,9.0,9.0,32.38461538461539,1694.6982248520708,20.6,61.8,3.0,17.25
9.0,18.9,64.8,117.6,0.0,0.0,93.0,68.4,9.0,0.0,0.4,18.9,0.9,0.0,50.1,9.0,9.9,30.83846153846154,1607.343195266272,19.26,58.94,3.3,17.25
9.0,16.8,57.6,112.2,0.0,0.0,93.0,60.8,9.0,0.0,0.8,19.8,1.8,0.0,49.2,9.0,10.8,29.292307692307695,1519.9881656804732,17.92,56.08,3.6,17.25
9.0,14.7,50.4,106.8,0.0,0.0,93.0,53.2,9.0,0.0,1.2000000000000002,20.7,2.7,0.0,48.3,9.0,11.7,27.746153846153845,1432.6331360946747,16.58,53.22,3.9,17.25
9.0,12.6,43.2,101.4,0.0,0.0,93.0,45.6,9.0,0.0,1.6,21.6,3.6,0.0,47.4,9.0,12.6,26.200000000000003,1345.2781065088757,15.24,50.36,4.2,17.25
9.0,10.5,36.0,96.0,0.0,0.0,93.0,38.0,9.0,0.0,2.0,22.5,4.5,0.0,46.5,9.0,13.5,24.653846153846153,1257.9230769230771,13.9,47.5,4.5,17.25
9.0,8.399999999999999,28.799999999999997,90.6,0.0,0.0,93.0,30.400000000000006,9.0,0.0,2.4000000000000004,23.4,5.4,0.0,45.6,9.0,14.4,23.107692307692307,1170.5680473372784,12.559999999999999,44.64,4.8,17.25
9.0,6.299999999999999,21.6,85.19999999999999,0.0,0.0,93.0,22.800000000000004,9.0,0.0,2.8000000000000003,24.3,6.3,0.0,44.7,9.0,15.3,21.56153846153846,1083.2130177514796,11.219999999999999,41.78,5.1,17.25
9.0,4.199999999999999,14.399999999999999,79.8,0.0,0.0,93.0,15.200000000000003,9.0,0.0,3.2,25.2,7.2,0.0,43.8,9.0,16.2,20.015384615384615,995.8579881656808,9.879999999999999,38.92,5.4,17.25
9.0,2.099999999999998,7.200000000000003,74.4,0.0,0.0,93.0,7.6000000000000085,9.0,0.0,3.6,26.1,8.1,0.0,42.9,9.0,17.1,18.46923076923077,908.502958579882,8.54,36.06,5.699999999999999,17.25
9.0,0.0,0.0,69.0,0.0,0.0,93.0,0.0,9.0,0.0,4.0,27.0,9.0,0.0,42.0,9.0,18.0,16.923076923076923,821.1479289940833,7.2,33.2,6.0,17.25
8.1,0.9,1.8,62.1,0.0,0.0,89.2,0.0,9.0,0.0,4.5,26.1,9.0,0.0,40.8,8.1,17.1,16.20769230769231,760.2355029585802,6.84,31.700000000000003,6.0,16.5
7.2,1.8,3.6,55.2,0.0,0.0,85.4,0.0,9.0,0.0,5.0,25.2,9.0,0.0,39.6,7.2,16.2,15.492307692307692,699.3230769230772,6.48,30.200000000000003,6.0,15.75
6.3,2.7,5.4,48.3,0.0,0.0,81.6,0.0,9.0,0.0,5.5,24.3,9.0,0.0,38.4,6.3,15.3,14.776923076923078,638.4106508875743,6.12,28.700000000000003,6.0,15.0
5.4,3.6,7.2,41.4,0.0,0.0,77.8,0.0,9.0,0.0,6.0,23.4,9.0,0.0,37.2,5.4,14.4,14.061538461538461,577.4982248520712,5.76,27.200000000000003,6.0,14.25
4.5,4.5,9.0,34.5,0.0,0.0,74.0,0.0,9.0,0.0,6.5,22.5,9.0,0.0,36.0,4.5,13.5,13.346153846153847,516.5857988165683,5.4,25.700000000000003,6.0,13.5
3.5999999999999996,5.4,10.8,27.599999999999994,0.0,0.0,70.2,0.0,9.0,0.0,7.0,21.6,9.0,0.0,34.8,3.5999999999999996,12.6,12.630769230769232,455.67337278106527,5.04,24.2,6.0,12.75
2.7,6.3,12.6,20.699999999999996,0.0,0.0,66.4,0.0,9.0,0.0,7.5,20.7,9.0,0.0,33.6,2.7,11.7,11.915384615384617,394.76094674556225,4.68,22.7,6.0,12.0
1.7999999999999998,7.2,14.4,13.799999999999997,0.0,0.0,62.6,0.0,9.0,0.0,8.0,19.8,9.0,0.0,32.4,1.7999999999999998,10.8,11.200000000000001,333.84852071005923,4.32,21.2,6.0,11.25
0.9000000000000004,8.1,16.2,6.899999999999999,0.0,0.0,58.800000000000004,0.0,9.0,0.0,8.5,18.9,9.0,0.0,31.200000000000003,0.9000000000000004,9.9,10.484615384615385,272.9360946745562,3.9600000000000004,19.7,6.0,10.5
0.0,9.0,18.0,0.0,0.0,0.0,55.0,0.0,9.0,0.0,9.0,18.0,9.0,0.0,30.0,0.0,9.0,9.76923076923077,212.02366863905317,3.6,18.2,6.0,9.75
