S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
78.6,45.0,60.6,12.0,92.4,39.6,90.0,43.8,69.0,54.4,0.0,73.8,196.0,57.0,96.0,46.8,42.6,65.78461538461539,2289.9147928994084,68.52,73.22857142857143,0.0,60.6
73.5,42.0,61.5,15.0,94.5,37.5,90.0,45.0,69.0,56.0,0.0,72.0,189.5,69.0,96.0,48.0,43.5,65.03846153846155,2156.4260355029587,66.9,73.0,0.0,64.125
68.4,39.0,62.4,18.0,96.6,35.4,90.0,46.2,69.0,57.6,0.0,70.2,183.0,81.0,96.0,49.2,44.4,64.29230769230769,2022.9372781065088,65.28,72.77142857142857,0.0,67.65
63.300000000000004,36.0,63.3,21.0,98.7,33.3,90.0,47.4,69.0,59.2,0.0,68.4,176.5,93.0,96.0,50.4,45.3,63.54615384615385,1889.448520710059,63.66,72.54285714285714,0.0,71.175
58.2,33.0,64.2,24.0,100.8,31.2,90.0,48.6,69.0,60.8,0.0,66.6,170.0,105.0,96.0,51.6,46.2,62.8,1755.9597633136093,62.04,72.31428571428572,0.0,74.7
53.1,30.0,65.1,27.0,102.9,29.099999999999998,90.0,49.8,69.0,62.4,0.0,64.8,163.5,117.0,96.0,52.8,47.1,62.05384615384615,1622.4710059171596,60.419999999999995,72.08571428571429,0.0,78.225
48.0,27.0,66.0,30.0,105.0,27.0,90.0,51.0,69.0,64.0,0.0,63.0,157.0,129.0,96.0,54.0,48.0,61.30769230769231,1488.9822485207098,58.8,71.85714285714286,0.0,81.75
45.9,27.3,62.1,30.9,102.3,26.1,89.1,51.0,73.2,64.8,0.0,61.2,152.4,134.4,97.8,63.0,45.0,60.48461538461538,1452.9834319526626,56.879999999999995,71.7,0.0,85.05
43.8,27.6,58.2,31.8,99.6,25.2,88.2,51.0,77.4,65.6,0.0,59.4,147.8,139.8,99.6,72.0,42.0,59.66153846153846,1416.9846153846152,54.96,71.54285714285714,0.0,88.35
41.7,27.9,54.3,32.7,96.9,24.3,87.3,51.0,81.6,66.4,0.0,57.6,143.2,145.2,101.4,81.0,39.0,58.83846153846154,1380.985798816568,53.04,71.38571428571429,0.0,91.65
39.6,28.2,50.4,33.6,94.2,23.4,86.4,51.0,85.8,67.2,0.0,55.8,138.6,150.6,103.2,90.0,36.0,58.01538461538462,1344.9869822485205,51.12,71.22857142857143,0.0,94.95
37.5,28.5,46.5,34.5,91.5,22.5,85.5,51.0,90.0,68.0,0.0,54.0,134.0,156.0,105.0,99.0,33.0,57.19230769230769,1308.9881656804732,49.2,71.07142857142858,0.0,98.25
35.4,28.8,42.6,35.4,88.8,21.6,84.6,51.0,94.2,68.8,0.0,52.2,129.4,161.4,106.8,108.0,30.0,56.36923076923077,1272.9893491124258,47.28,70.91428571428573,0.0,101.55
33.3,29.1,38.7,36.3,86.1,20.7,83.7,51.0,98.4,69.6,0.0,50.4,124.80000000000001,166.8,108.6,117.0,27.0,55.54615384615385,1236.9905325443785,45.36,70.75714285714287,0.0,104.85
31.2,29.4,34.8,37.2,83.4,19.8,82.8,51.0,102.6,70.4,0.0,48.6,120.2,172.2,110.4,126.0,24.0,54.723076923076924,1200.9917159763313,43.44,70.60000000000001,0.0,108.15
29.099999999999998,29.7,30.9,38.1,80.7,18.9,81.9,51.0,106.80000000000001,71.2,0.0,46.8,115.6,177.6,112.2,135.0,21.0,53.900000000000006,1164.9928994082838,41.52,70.44285714285715,0.0,111.45
27.0,30.0,27.0,39.0,78.0,18.0,81.0,51.0,111.0,72.0,0.0,45.0,111.0,183.0,114.0,144.0,18.0,53.07692307692308,1128.9940828402366,39.6,70.28571428571429,0.0,114.75
35.4,32.7,31.8,41.1,79.8,19.5,83.7,50.4,111.0,72.0,0.0,45.9,111.0,172.2,111.9,142.8,21.0,54.94615384615385,1128.1739644970414,43.260000000000005,71.14285714285715,0.0,111.975
43.8,35.4,36.6,43.2,81.6,21.0,86.4,49.8,111.0,72.0,0.0,46.8,111.0,161.4,109.8,141.6,24.0,56.815384615384616,1127.3538461538462,46.92,72.0,0.0,109.2
52.2,38.1,41.4,45.3,83.4,22.5,89.1,49.2,111.0,72.0,0.0,47.7,111.0,150.6,107.7,140.4,27.0,58.684615384615384,1126.5337278106508,50.58,72.85714285714286,0.0,106.425
60.6,40.8,46.2,47.4,85.2,24.0,91.8,48.6,111.0,72.0,0.0,48.6,111.0,139.8,105.6,139.2,30.0,60.55384615384616,1125.7136094674556,54.24,73.71428571428572,0.0,103.65
