S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4
39.0,0.0,48.0,33.0,19.5,10.5,9.0,9.0,17.0,0.0,10.5,18.0,18.0,0.0,0.0,4.5,18.0,17.807692307692307,358.43786982248525,17.1,20.1,15.166666666666666,5.625
33.0,0.0,48.0,33.0,23.4,8.399999999999999,7.199999999999999,9.0,13.600000000000001,0.0,12.600000000000001,18.0,21.6,0.0,0.0,5.4,18.0,17.52307692307692,342.8591715976331,16.68,20.16,14.533333333333333,5.85
27.0,0.0,48.0,33.0,27.3,6.299999999999999,5.4,9.0,10.2,0.0,14.700000000000001,18.0,25.2,0.0,0.0,6.3,18.0,17.238461538461536,327.2804733727811,16.259999999999998,20.22,13.899999999999999,6.075
21.0,0.0,48.0,33.0,31.2,4.199999999999999,3.5999999999999996,9.0,6.800000000000001,0.0,16.8,18.0,28.8,0.0,0.0,7.2,18.0,16.953846153846154,311.701775147929,15.84,20.279999999999998,13.266666666666666,6.3
15.0,0.0,48.0,33.0,35.1,2.099999999999998,1.8000000000000007,9.0,3.400000000000002,0.0,18.900000000000002,18.0,32.4,0.0,0.0,8.1,18.0,16.66923076923077,296.12307692307695,15.42,20.34,12.633333333333333,6.525
9.0,0.0,48.0,33.0,39.0,0.0,0.0,9.0,0.0,0.0,21.0,18.0,36.0,0.0,0.0,9.0,18.0,16.384615384615383,280.5443786982249,15.0,20.4,12.0,6.75
8.1,0.0,43.2,39.0,39.0,26.4,0.0,9.4,0.0,0.0,23.1,18.0,36.0,0.9,0.0,18.6,16.2,18.63076923076923,743.2721893491125,14.9,21.06,20.8,8.925
7.2,0.0,38.4,45.0,39.0,52.8,0.0,9.8,0.0,0.0,25.2,18.0,36.0,1.8,0.0,28.2,14.4,20.876923076923077,1206.0000000000002,14.8,21.72,29.6,11.1
6.3,0.0,33.6,51.0,39.0,79.19999999999999,0.0,10.2,0.0,0.0,27.3,18.0,36.0,2.7,0.0,37.8,12.6,23.123076923076923,1668.7278106508877,14.7,22.38,38.400000000000006,13.274999999999999
5.4,0.0,28.8,57.0,39.0,105.6,0.0,10.6,0.0,0.0,29.4,18.0,36.0,3.6,0.0,47.4,10.8,25.369230769230768,2131.4556213017754,14.6,23.04,47.2,15.45
