S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3
126.15,159.75,95.7,75.0,307.95,591.3,38.4,102.7,566.55,373.45,48.0,145.9,178.8,13.95,63.75,28.35,42.0,173.98235294117646,141138.65847750864,127.83500000000001,510.43333333333334,37.0125
136.8,160.875,98.4,82.125,326.025,548.0999999999999,38.05,108.525,571.725,376.275,51.25,147.175,174.6,13.65,65.25,27.075000000000003,42.75,174.6264705882353,132746.41903114188,132.3825,498.7,37.18125
147.45,162.0,101.1,89.25,344.1,504.9,37.7,114.35,576.9,379.1,54.5,148.45,170.4,13.35,66.75,25.8,43.5,175.2705882352941,124354.17958477509,136.93,486.9666666666667,37.35
158.10000000000002,163.125,103.8,96.375,362.17499999999995,461.7,37.35,120.17500000000001,582.075,381.925,57.75,149.725,166.2,13.05,68.25,24.525,44.25,175.9147058823529,115961.9401384083,141.47750000000002,475.23333333333335,37.51875
168.75,164.25,106.5,103.5,380.25,418.5,37.0,126.0,587.25,384.75,61.0,151.0,162.0,12.75,69.75,23.25,45.0,176.55882352941174,107569.70069204153,146.025,463.5,37.6875
169.425,158.85,111.525,107.4,377.7,410.4,37.0,125.65,570.225,386.125,64.425,155.5,161.875,12.15,69.825,20.925,44.25,175.48529411764704,103936.47162629759,146.935,455.5833333333333,36.7875
170.1,153.45,116.55,111.3,375.15,402.3,37.0,125.3,553.2,387.5,67.85,160.0,161.75,11.55,69.9,18.6,43.5,174.41176470588232,100303.24256055364,147.845,447.6666666666667,35.8875
170.775,148.05,121.575,115.2,372.6,394.2,37.0,124.95,536.175,388.875,71.275,164.5,161.625,10.95,69.975,16.275,42.75,173.33823529411762,96670.0134948097,148.755,439.75,34.9875
171.45,142.65,126.6,119.1,370.05,386.1,37.0,124.6,519.15,390.25,74.7,169.0,161.5,10.35,70.05,13.95,42.0,172.26470588235293,93036.78442906575,149.665,431.8333333333333,34.0875
172.125,137.25,131.625,123.0,367.5,378.0,37.0,124.25,502.125,391.625,78.125,173.5,161.375,9.75,70.125,11.625,41.25,171.19117647058823,89403.5553633218,150.575,423.91666666666663,33.1875
172.8,131.85,136.65,126.9,364.95,369.9,37.0,123.9,485.1,393.0,81.55,178.0,161.25,9.15,70.2,9.299999999999999,40.5,170.1176470588235,85770.32629757785,151.485,416.0,32.2875
173.475,126.44999999999999,141.675,130.8,362.4,361.8,37.0,123.55,468.07500000000005,394.375,84.975,182.5,161.125,8.55,70.275,6.974999999999998,39.75,169.0441176470588,82137.0972318339,152.395,408.0833333333333,31.3875
174.15,121.05,146.7,134.7,359.85,353.7,37.0,123.2,451.05,395.75,88.4,187.0,161.0,7.95,70.35,4.649999999999999,39.0,167.97058823529412,78503.86816608996,153.305,400.16666666666663,30.4875
174.825,115.65,151.725,138.6,357.3,345.6,37.0,122.85,434.025,397.125,91.825,191.5,160.875,7.3500000000000005,70.425,2.3249999999999993,38.25,166.8970588235294,74870.63910034602,154.215,392.25,29.5875
175.5,110.25,156.75,142.5,354.75,337.5,37.0,122.5,417.0,398.5,95.25,196.0,160.75,6.75,70.5,0.0,37.5,165.8235294117647,71237.41003460207,155.125,384.3333333333333,28.6875
174.45,115.425,159.6,151.8,357.825,336.3,45.1,125.275,417.55,398.55,102.225,199.725,167.325,6.3,70.2,1.875,36.9,168.61323529411763,70902.15674740484,159.875,384.1333333333333,28.81875
173.4,120.6,162.45,161.1,360.9,335.1,53.2,128.05,418.1,398.6,109.2,203.45,173.9,5.85,69.9,3.75,36.3,171.4029411764706,70566.90346020761,164.625,383.93333333333334,28.95
172.35,125.775,165.3,170.4,363.975,333.9,61.3,130.825,418.65,398.65,116.175,207.175,180.475,5.4,69.6,5.625,35.7,174.19264705882352,70231.65017301038,169.375,383.7333333333333,29.08125
171.3,130.95,168.15,179.7,367.05,332.7,69.4,133.6,419.2,398.7,123.15,210.9,187.05,4.95,69.3,7.5,35.1,176.98235294117646,69896.39688581314,174.125,383.5333333333333,29.2125
170.25,136.125,171.0,189.0,370.125,331.5,77.5,136.375,419.75,398.75,130.125,214.625,193.625,4.5,69.0,9.375,34.5,179.7720588235294,69561.14359861592,178.875,383.3333333333333,29.34375
169.2,141.3,173.85,198.3,373.2,330.3,85.6,139.15,420.3,398.8,137.1,218.35,200.2,4.05,68.7,11.25,33.9,182.56176470588235,69225.89031141868,183.625,383.1333333333333,29.475
168.15,146.475,176.7,207.60000000000002,376.275,329.1,93.69999999999999,141.925,420.85,398.85,144.075,222.075,206.775,3.6,68.4,13.125,33.3,185.3514705882353,68890.63702422145,188.375,382.93333333333334,29.60625
167.1,151.65,179.55,216.9,379.35,327.9,101.8,144.7,421.4,398.9,151.05,225.8,213.35,3.15,68.1,15.0,32.7,188.14117647058822,68555.38373702421,193.125,382.7333333333333,29.7375
166.05,156.825,182.4,226.2,382.425,326.7,109.89999999999999,147.475,421.95,398.95,158.025,229.525,219.925,2.7,67.8,16.875,32.1,190.93088235294118,68220.13044982699,197.875,382.5333333333333,29.86875
165.0,162.0,185.25,235.5,385.5,325.5,118.0,150.25,422.5,399.0,165.0,233.25,226.5,2.25,67.5,18.75,31.5,193.72058823529412,67884.87716262975,202.625,382.3333333333333,30.0
167.55,165.9,182.925,229.65,377.1,319.8,121.875,157.425,416.85,393.925,171.975,234.75,230.1,2.025,68.925,19.95,36.375,193.9470588235294,65486.94221453287,203.925,376.8583333333333,31.81875
170.1,169.8,180.6,223.8,368.7,314.1,125.75,164.6,411.2,388.85,178.95,236.25,233.7,1.8,70.35,21.15,41.25,194.17352941176472,63089.00726643598,205.225,371.3833333333333,33.6375
172.65,173.7,178.275,217.95,360.3,308.4,129.625,171.775,405.55,383.775,185.925,237.75,237.3,1.575,71.775,22.35,46.125,194.4,60691.072318339095,206.525,365.9083333333333,35.45625
175.2,177.6,175.95,212.1,351.9,302.7,133.5,178.95,399.9,378.7,192.9,239.25,240.9,1.35,73.2,23.55,51.0,194.6264705882353,58293.13737024221,207.825,360.43333333333334,37.275
177.75,181.5,173.625,206.25,343.5,297.0,137.375,186.125,394.25,373.625,199.875,240.75,244.5,1.125,74.625,24.75,55.875,194.8529411764706,55895.20242214533,209.125,354.9583333333333,39.09375
180.3,185.4,171.3,200.4,335.1,291.3,141.25,193.3,388.6,368.55,206.85,242.25,248.1,0.8999999999999999,76.05,25.95,60.75,195.0794117647059,53497.26747404844,210.425,349.48333333333335,40.9125
182.85,189.3,168.975,194.55,326.7,285.6,145.125,200.475,382.95,363.475,213.825,243.75,251.7,0.675,77.475,27.15,65.625,195.30588235294118,51099.332525951555,211.725,344.0083333333333,42.73125
185.4,193.2,166.65,188.7,318.3,279.9,149.0,207.65,377.3,358.4,220.8,245.25,255.3,0.44999999999999996,78.9,28.35,70.5,195.53235294117647,48701.397577854674,213.025,338.5333333333333,44.55
187.95,197.1,164.325,182.85,309.9,274.2,152.875,214.825,371.65,353.325,227.775,246.75,258.9,0.2250000000000001,80.325,29.549999999999997,75.375,195.75882352941179,46303.46262975779,214.325,333.05833333333334,46.368750000000006
190.5,201.0,162.0,177.0,301.5,268.5,156.75,222.0,366.0,348.25,234.75,248.25,262.5,0.0,81.75,30.75,80.25,195.98529411764707,43905.527681660904,215.625,327.5833333333333,48.1875
195.675,210.9,162.375,179.7,304.65,263.1,155.625,222.225,351.925,342.025,230.575,240.9,259.675,0.0,78.825,29.625,82.575,194.7279411764706,43224.09584775087,216.23,319.01666666666665,47.75625
200.85,220.8,162.75,182.4,307.8,257.7,154.5,222.45,337.85,335.8,226.4,233.55,256.85,0.0,75.9,28.5,84.9,193.47058823529414,42542.66401384083,216.835,310.45,47.325
206.025,230.7,163.125,185.1,310.95,252.3,153.375,222.675,323.775,329.575,222.225,226.2,254.025,0.0,72.975,27.375,87.225,192.21323529411765,41861.2321799308,217.44,301.8833333333333,46.89375
211.2,240.6,163.5,187.8,314.1,246.9,152.25,222.9,309.7,323.35,218.05,218.85,251.2,0.0,70.05,26.25,89.55,190.9558823529412,41179.80034602076,218.04500000000002,293.31666666666666,46.4625
216.375,250.5,163.875,190.5,317.25,241.5,151.125,223.125,295.625,317.125,213.875,211.5,248.375,0.0,67.125,25.125,91.875,189.69852941176472,40498.36851211073,218.65,284.75,46.03125
221.55,260.4,164.25,193.2,320.4,236.1,150.0,223.35,281.55,310.9,209.7,204.15,245.55,0.0,64.2,24.0,94.2,188.44117647058826,39816.9366782007,219.255,276.18333333333334,45.6
226.725,270.3,164.625,195.9,323.55,230.7,148.875,223.575,267.475,304.675,205.525,196.8,242.725,0.0,61.275000000000006,22.875,96.525,187.1838235294118,39135.50484429066,219.86,267.6166666666667,45.16875
231.9,280.2,165.0,198.6,326.7,225.3,147.75,223.8,253.4,298.45,201.35,189.45,239.9,0.0,58.35,21.75,98.85,185.9264705882353,38454.07301038063,220.465,259.04999999999995,44.7375
237.075,290.1,165.375,201.3,329.85,219.9,146.625,224.025,239.325,292.225,197.175,182.10000000000002,237.075,0.0,55.425,20.625,101.175,184.66911764705884,37772.64117647059,221.07000000000002,250.48333333333332,44.30625
242.25,300.0,165.75,204.0,333.0,214.5,145.5,224.25,225.25,286.0,193.0,174.75,234.25,0.0,52.5,19.5,103.5,183.41176470588238,37091.209342560556,221.675,241.91666666666666,43.875
240.45,305.175,167.475,209.85,320.85,210.375,144.525,224.625,224.4,286.225,188.725,174.975,230.7,1.275,52.8,19.95,102.3,182.6279411764706,37026.85380622838,220.735,240.33333333333331,44.08125
238.65,310.35,169.2,215.7,308.7,206.25,143.55,225.0,223.55,286.45,184.45,175.2,227.15,2.55,53.1,20.4,101.1,181.84411764705885,36962.4982698962,219.79500000000002,238.75,44.2875
236.85,315.525,170.925,221.55,296.55,202.125,142.575,225.375,222.7,286.675,180.175,175.425,223.6,3.8249999999999997,53.4,20.85,99.9,181.06029411764706,36898.14273356402,218.85500000000002,237.16666666666666,44.49375
235.05,320.7,172.65,227.4,284.4,198.0,141.6,225.75,221.85,286.9,175.9,175.65,220.05,5.1,53.7,21.3,98.7,180.2764705882353,36833.78719723184,217.91500000000002,235.58333333333334,44.7
233.25,325.875,174.375,233.25,272.25,193.875,140.625,226.125,221.0,287.125,171.625,175.875,216.5,6.375,54.0,21.75,97.5,179.49264705882354,36769.43166089966,216.97500000000002,234.0,44.90625
231.45,331.05,176.1,239.1,260.1,189.75,139.65,226.5,220.15,287.35,167.35,176.1,212.95,7.6499999999999995,54.3,22.2,96.3,178.70882352941177,36705.07612456748,216.035,232.41666666666666,45.1125
229.65,336.225,177.825,244.95,247.95,185.625,138.675,226.875,219.3,287.575,163.075,176.325,209.4,8.924999999999999,54.6,22.65,95.1,177.925,36640.7205882353,215.095,230.83333333333334,45.31875
227.85,341.4,179.55,250.8,235.8,181.5,137.7,227.25,218.45,287.8,158.8,176.55,205.85,10.2,54.9,23.1,93.9,177.14117647058822,36576.36505190312,214.155,229.25,45.525
226.05,346.575,181.275,256.65,223.64999999999998,177.375,136.725,227.625,217.6,288.025,154.525,176.775,202.3,11.475,55.2,23.55,92.7,176.35735294117646,36512.00951557094,213.215,227.66666666666669,45.73125
224.25,351.75,183.0,262.5,211.5,173.25,135.75,228.0,216.75,288.25,150.25,177.0,198.75,12.75,55.5,24.0,91.5,175.5735294117647,36447.65397923876,212.275,226.08333333333334,45.9375
225.075,343.425,192.075,259.275,205.05,178.5,133.75,215.65,218.325,285.25,152.65,177.75,199.125,12.525,57.15,23.625,93.675,174.875,35782.365224913505,210.3825,227.35833333333335,46.74375
225.9,335.1,201.15,256.05,198.6,183.75,131.75,203.3,219.9,282.25,155.05,178.5,199.5,12.3,58.8,23.25,95.85,174.17647058823528,35117.07647058824,208.49,228.63333333333335,47.55
226.725,326.775,210.225,252.825,192.15,189.0,129.75,190.95,221.475,279.25,157.45,179.25,199.875,12.075,60.45,22.875,98.025,173.47794117647058,34451.78771626298,206.5975,229.90833333333333,48.35625
227.55,318.45,219.3,249.6,185.7,194.25,127.75,178.6,223.05,276.25,159.85,180.0,200.25,11.85,62.1,22.5,100.2,172.77941176470588,33786.49896193772,204.705,231.18333333333334,49.1625
228.375,310.125,228.375,246.375,179.25,199.5,125.75,166.25,224.625,273.25,162.25,180.75,200.625,11.625,63.75,22.125,102.375,172.08088235294116,33121.21020761246,202.8125,232.45833333333334,49.96875
229.2,301.8,237.45,243.15,172.8,204.75,123.75,153.9,226.2,270.25,164.65,181.5,201.0,11.4,65.4,21.75,104.55,171.38235294117646,32455.9214532872,200.92,233.73333333333335,50.775
230.025,293.475,246.52499999999998,239.925,166.35,210.0,121.75,141.55,227.775,267.25,167.05,182.25,201.375,11.175,67.05,21.375,106.725,170.68382352941177,31790.63269896194,199.0275,235.00833333333335,51.58125
230.85,285.15,255.6,236.7,159.9,215.25,119.75,129.2,229.35,264.25,169.45,183.0,201.75,10.95,68.7,21.0,108.9,169.98529411764707,31125.34394463668,197.135,236.28333333333333,52.3875
231.675,276.825,264.675,233.475,153.45,220.5,117.75,116.85000000000001,230.925,261.25,171.85,183.75,202.125,10.725,70.35,20.625,111.075,169.28676470588235,30460.05519031142,195.2425,237.55833333333334,53.19375
232.5,268.5,273.75,230.25,147.0,225.75,115.75,104.5,232.5,258.25,174.25,184.5,202.5,10.5,72.0,20.25,113.25,168.58823529411765,29794.76643598616,193.35,238.83333333333334,54.0
230.775,272.325,270.825,229.05,143.85,223.2,117.55,104.4,230.475,251.8,176.775,180.45,196.45,9.675,72.525,23.1,108.75,167.175,29407.718858131488,192.245,235.15833333333333,53.5125
229.05,276.15,267.9,227.85,140.7,220.65,119.35,104.3,228.45,245.35,179.3,176.4,190.4,8.85,73.05,25.95,104.25,165.76176470588234,29020.671280276816,191.14,231.48333333333335,53.025
227.325,279.975,264.975,226.65,137.55,218.1,121.15,104.2,226.425,238.9,181.825,172.35,184.35,8.025,73.575,28.8,99.75,164.3485294117647,28633.623702422145,190.035,227.80833333333334,52.5375
225.6,283.8,262.05,225.45,134.4,215.55,122.95,104.1,224.4,232.45,184.35,168.3,178.3,7.2,74.1,31.65,95.25,162.93529411764706,28246.576124567473,188.93,224.13333333333335,52.05
223.875,287.625,259.125,224.25,131.25,213.0,124.75,104.0,222.375,226.0,186.875,164.25,172.25,6.375,74.625,34.5,90.75,161.5220588235294,27859.5285467128,187.825,220.45833333333334,51.5625
222.15,291.45,256.2,223.05,128.1,210.45,126.55,103.9,220.35,219.55,189.4,160.2,166.2,5.550000000000001,75.15,37.35,86.25,160.10882352941175,27472.48096885813,186.72,216.78333333333336,51.075
220.425,295.275,253.275,221.85,124.95,207.9,128.35,103.8,218.325,213.1,191.925,156.15,160.15,4.7250000000000005,75.675,40.2,81.75,158.6955882352941,27085.43339100346,185.615,213.10833333333335,50.5875
218.7,299.1,250.35,220.65,121.8,205.35,130.15,103.7,216.3,206.65,194.45,152.1,154.1,3.9000000000000004,76.2,43.05,77.25,157.28235294117647,26698.385813148787,184.51000000000002,209.43333333333334,50.1
216.975,302.925,247.425,219.45,118.65,202.8,131.95,103.6,214.275,200.2,196.975,148.05,148.05,3.075,76.725,45.900000000000006,72.75,155.8691176470588,26311.338235294115,183.405,205.75833333333335,49.6125
215.25,306.75,244.5,218.25,115.5,200.25,133.75,103.5,212.25,193.75,199.5,144.0,142.0,2.25,77.25,48.75,68.25,154.45588235294116,25924.290657439444,182.3,202.08333333333334,49.125
210.825,294.0,240.0,214.35,131.85,224.025,137.575,106.6,213.85,195.825,195.175,150.525,142.8,2.25,75.225,45.3,66.15,155.66617647058823,26626.88062283737,182.37,211.23333333333335,47.23125
206.4,281.25,235.5,210.45,148.2,247.8,141.4,109.7,215.45,197.9,190.85,157.05,143.6,2.25,73.2,41.85,64.05,156.8764705882353,27329.470588235294,182.44,220.38333333333333,45.3375
201.975,268.5,231.0,206.55,164.55,271.575,145.225,112.8,217.05,199.975,186.525,163.575,144.4,2.25,71.175,38.4,61.95,158.08676470588233,28032.060553633215,182.51000000000002,229.53333333333333,43.44375
197.55,255.75,226.5,202.65,180.9,295.35,149.05,115.9,218.65,202.05,182.2,170.1,145.2,2.25,69.15,34.95,59.85,159.2970588235294,28734.65051903114,182.58,238.68333333333334,41.55
193.125,243.0,222.0,198.75,197.25,319.125,152.875,119.0,220.25,204.125,177.875,176.625,146.0,2.25,67.125,31.5,57.75,160.50735294117646,29437.240484429065,182.65,247.83333333333331,39.65625
188.7,230.25,217.5,194.85,213.60000000000002,342.9,156.7,122.1,221.85,206.2,173.55,183.15,146.8,2.25,65.1,28.049999999999997,55.65,161.71764705882353,30139.83044982699,182.72,256.98333333333335,37.7625
184.275,217.5,213.0,190.95,229.95000000000002,366.67499999999995,160.525,125.2,223.45,208.275,169.225,189.675,147.6,2.25,63.075,24.599999999999998,53.55,162.9279411764706,30842.420415224915,182.79,266.1333333333333,35.86875
179.85,204.75,208.5,187.05,246.3,390.45,164.35,128.3,225.05,210.35,164.9,196.2,148.4,2.25,61.05,21.15,51.45,164.13823529411764,31545.010380622836,182.86,275.2833333333333,33.975
175.425,192.0,204.0,183.15,262.65,414.225,168.175,131.4,226.65,212.425,160.575,202.725,149.2,2.25,59.025000000000006,17.7,49.349999999999994,165.3485294117647,32247.60034602076,182.93,284.4333333333333,32.08125
171.0,179.25,199.5,179.25,279.0,438.0,172.0,134.5,228.25,214.5,156.25,209.25,150.0,2.25,57.0,14.25,47.25,166.55882352941177,32950.190311418686,183.0,293.5833333333333,30.1875
169.2,177.525,200.4,199.35,277.95,453.3,176.4,143.05,223.45,213.4,151.95,206.4,150.675,3.525,54.9,13.8,50.625,168.58235294117648,36056.72474048443,185.29,296.71666666666664,30.7125
167.4,175.8,201.3,219.45,276.9,468.6,180.8,151.6,218.65,212.3,147.65,203.55,151.35,4.8,52.8,13.35,54.0,170.6058823529412,39163.259169550176,187.58,299.84999999999997,31.2375
165.6,174.075,202.2,239.55,275.85,483.9,185.2,160.15,213.85,211.2,143.35,200.7,152.025,6.074999999999999,50.7,12.9,57.375,172.62941176470588,42269.793598615914,189.87,302.98333333333335,31.7625
163.8,172.35,203.1,259.65,274.8,499.2,189.6,168.7,209.05,210.1,139.05,197.85,152.7,7.35,48.6,12.45,60.75,174.6529411764706,45376.328027681666,192.16,306.1166666666667,32.2875
162.0,170.625,204.0,279.75,273.75,514.5,194.0,177.25,204.25,209.0,134.75,195.0,153.375,8.625,46.5,12.0,64.125,176.6764705882353,48482.8624567474,194.45,309.25,32.8125
160.2,168.9,204.9,299.85,272.7,529.8,198.4,185.8,199.45,207.9,130.45,192.15,154.05,9.899999999999999,44.4,11.55,67.5,178.70000000000002,51589.39688581315,196.74,312.3833333333333,33.3375
158.4,167.175,205.8,319.95000000000005,271.65,545.1,202.8,194.35000000000002,194.65,206.8,126.15,189.3,154.725,11.174999999999999,42.3,11.1,70.875,180.72352941176473,54695.93131487889,199.03,315.51666666666665,33.8625
156.6,165.45,206.7,340.05,270.6,560.4,207.2,202.9,189.85,205.7,121.85,186.45,155.4,12.45,40.2,10.65,74.25,182.74705882352941,57802.46574394464,201.32,318.65000000000003,34.3875
154.8,163.725,207.6,360.15,269.55,575.7,211.6,211.45,185.05,204.6,117.55000000000001,183.6,156.075,13.725,38.099999999999994,10.2,77.625,184.77058823529413,60909.00017301038,203.61,321.78333333333336,34.9125
153.0,162.0,208.5,380.25,268.5,591.0,216.0,220.0,180.25,203.5,113.25,180.75,156.75,15.0,36.0,9.75,81.0,186.79411764705884,64015.53460207613,205.9,324.9166666666667,35.4375
159.825,160.5,210.075,367.575,266.55,598.05,210.975,225.825,190.525,204.45,111.075,177.825,155.7,15.0,36.825,10.875,75.225,186.87500000000003,65188.01038062284,204.5925,331.0083333333333,34.48125
166.65,159.0,211.65,354.9,264.6,605.1,205.95,231.65,200.8,205.4,108.9,174.9,154.65,15.0,37.65,12.0,69.45,186.9558823529412,66360.48615916955,203.285,337.1,33.525
173.475,157.5,213.225,342.225,262.65,612.15,200.925,237.475,211.075,206.35,106.725,171.975,153.6,15.0,38.475,13.125,63.675,187.03676470588238,67532.96193771626,201.9775,343.19166666666666,32.56875
180.3,156.0,214.8,329.55,260.7,619.2,195.9,243.3,221.35,207.3,104.55,169.05,152.55,15.0,39.3,14.25,57.9,187.11764705882354,68705.43771626297,200.67,349.28333333333336,31.6125
187.125,154.5,216.375,316.875,258.75,626.25,190.875,249.125,231.625,208.25,102.375,166.125,151.5,15.0,40.125,15.375,52.125,187.19852941176472,69877.91349480969,199.3625,355.375,30.65625
193.95,153.0,217.95,304.2,256.8,633.3,185.85,254.95,241.9,209.2,100.2,163.2,150.45,15.0,40.95,16.5,46.349999999999994,187.2794117647059,71050.3892733564,198.055,361.4666666666667,29.7
200.775,151.5,219.525,291.525,254.85,640.35,180.825,260.775,252.175,210.15,98.025,160.275,149.4,15.0,41.775,17.625,40.574999999999996,187.36029411764707,72222.8650519031,196.7475,367.55833333333334,28.74375
207.6,150.0,221.1,278.85,252.9,647.4,175.8,266.6,262.45,211.1,95.85,157.35,148.35,15.0,42.6,18.75,34.8,187.44117647058826,73395.34083044983,195.44,373.65,27.7875
214.425,148.5,222.675,266.175,250.95,654.45,170.775,272.425,272.725,212.05,93.675,154.425,147.3,15.0,43.425,19.875,29.025,187.52205882352942,74567.81660899654,194.1325,379.7416666666667,26.831249999999997
221.25,147.0,224.25,253.5,249.0,661.5,165.75,278.25,283.0,213.0,91.5,151.5,146.25,15.0,44.25,21.0,23.25,187.6029411764706,75740.29238754325,192.825,385.8333333333333,25.875
223.5,148.275,237.975,252.75,255.15,671.25,164.775,274.95,302.325,215.55,90.15,163.275,151.45,13.95,43.275,20.4,28.65,191.62647058823532,79653.81989619377,196.225,396.375,26.56875
225.75,149.55,251.7,252.0,261.3,681.0,163.8,271.65,321.65,218.1,88.8,175.05,156.65,12.9,42.3,19.8,34.05,195.65,83567.34740484429,199.625,406.91666666666663,27.2625
228.0,150.825,265.425,251.25,267.45,690.75,162.825,268.35,340.975,220.65,87.45,186.825,161.85,11.85,41.325,19.2,39.45,199.67352941176472,87480.8749134948,203.02499999999998,417.4583333333333,27.95625
230.25,152.1,279.15,250.5,273.6,700.5,161.85,265.05,360.3,223.2,86.1,198.6,167.05,10.8,40.35,18.6,44.85,203.69705882352943,91394.40242214533,206.42499999999998,428.0,28.65
232.5,153.375,292.875,249.75,279.75,710.25,160.875,261.75,379.625,225.75,84.75,210.375,172.25,9.75,39.375,18.0,50.25,207.72058823529414,95307.92993079586,209.825,438.54166666666663,29.34375
234.75,154.65,306.6,249.0,285.9,720.0,159.9,258.45,398.95,228.3,83.4,222.15,177.45,8.7,38.4,17.4,55.650000000000006,211.74411764705883,99221.45743944637,213.225,449.0833333333333,30.0375
237.0,155.925,320.325,248.25,292.05,729.75,158.925,255.15,418.275,230.85,82.05,233.925,182.65,7.6499999999999995,37.425,16.8,61.050000000000004,215.76764705882354,103134.98494809688,216.625,459.625,30.73125
239.25,157.2,334.05,247.5,298.2,739.5,157.95,251.85,437.6,233.4,80.7,245.7,187.85,6.6,36.45,16.2,66.45,219.79117647058825,107048.51245674741,220.02499999999998,470.16666666666663,31.425
241.5,158.475,347.775,246.75,304.35,749.25,156.975,248.55,456.92499999999995,235.95,79.35,257.475,193.05,5.549999999999999,35.475,15.600000000000001,71.85,223.81470588235294,110962.03996539794,223.42499999999998,480.7083333333333,32.11875
243.75,159.75,361.5,246.0,310.5,759.0,156.0,245.25,476.25,238.5,78.0,269.25,198.25,4.5,34.5,15.0,77.25,227.83823529411765,114875.56747404845,226.825,491.25,32.8125
237.45,159.6,355.5,238.65,318.825,745.425,156.45,238.35,474.075,239.55,82.0,268.15,197.125,4.725,38.25,14.475,76.65,226.19117647058823,111853.87266435986,225.20999999999998,486.35,33.525
231.15,159.45,349.5,231.3,327.15,731.85,156.9,231.45,471.9,240.6,86.0,267.05,196.0,4.95,42.0,13.95,76.05,224.54411764705884,108832.17785467129,223.595,481.45,34.2375
224.85,159.3,343.5,223.95,335.475,718.275,157.35,224.55,469.725,241.65,90.0,265.95,194.875,5.175,45.75,13.425,75.45,222.89705882352942,105810.48304498271,221.98,476.55,34.95
218.55,159.15,337.5,216.6,343.8,704.7,157.8,217.65,467.55,242.7,94.0,264.85,193.75,5.4,49.5,12.9,74.85,221.25,102788.78823529412,220.365,471.65,35.6625
212.25,159.0,331.5,209.25,352.125,691.125,158.25,210.75,465.375,243.75,98.0,263.75,192.625,5.625,53.25,12.375,74.25,219.6029411764706,99767.09342560553,218.75,466.75,36.375
205.95,158.85,325.5,201.9,360.45,677.55,158.7,203.85,463.2,244.8,102.0,262.65,191.5,5.85,57.0,11.85,73.65,217.9558823529412,96745.39861591696,217.135,461.85,37.0875
199.65,158.7,319.5,194.55,368.775,663.975,159.15,196.95,461.025,245.85,106.0,261.55,190.375,6.075,60.75,11.325,73.05,216.30882352941177,93723.70380622838,215.52,456.95,37.8
193.35,158.55,313.5,187.2,377.1,650.4,159.6,190.05,458.85,246.9,110.0,260.45,189.25,6.3,64.5,10.8,72.45,214.66176470588235,90702.0089965398,213.905,452.05,38.5125
187.05,158.4,307.5,179.85000000000002,385.425,636.825,160.05,183.15,456.675,247.95,114.0,259.35,188.125,6.525,68.25,10.274999999999999,71.85,213.01470588235296,87680.3141868512,212.29000000000002,447.15,39.225
180.75,158.25,301.5,172.5,393.75,623.25,160.5,176.25,454.5,249.0,118.0,258.25,187.0,6.75,72.0,9.75,71.25,211.36764705882354,84658.61937716263,210.675,442.25,39.9375
189.45,174.825,308.175,190.95,394.725,631.5,158.05,179.05,453.3,257.05,120.375,259.525,193.85,6.525,70.275,9.3,73.5,215.90735294117647,84744.38615916955,216.8975,447.2833333333333,39.9
198.15,191.4,314.85,209.4,395.7,639.75,155.6,181.85,452.1,265.1,122.75,260.8,200.7,6.3,68.55,8.85,75.75,220.4470588235294,84830.15294117646,223.12,452.31666666666666,39.8625
206.85,207.975,321.525,227.85,396.675,648.0,153.15,184.65,450.9,273.15,125.125,262.075,207.55,6.075,66.825,8.4,78.0,224.98676470588236,84915.91972318338,229.3425,457.35,39.825
215.55,224.55,328.2,246.3,397.65,656.25,150.7,187.45,449.7,281.2,127.5,263.35,214.4,5.85,65.1,7.95,80.25,229.5264705882353,85001.6865051903,235.565,462.3833333333333,39.7875
224.25,241.125,334.875,264.75,398.625,664.5,148.25,190.25,448.5,289.25,129.875,264.625,221.25,5.625,63.375,7.5,82.5,234.06617647058823,85087.45328719722,241.7875,467.41666666666663,39.75
232.95,257.7,341.55,283.2,399.6,672.75,145.8,193.05,447.3,297.3,132.25,265.9,228.1,5.4,61.65,7.05,84.75,238.60588235294117,85173.22006920415,248.01,472.45,39.7125
241.64999999999998,274.275,348.225,301.65,400.575,681.0,143.35,195.85,446.1,305.35,134.625,267.175,234.95,5.175,59.925,6.6,87.0,243.1455882352941,85258.98685121107,254.2325,477.48333333333335,39.675
250.35,290.85,354.9,320.1,401.55,689.25,140.9,198.65,444.9,313.4,137.0,268.45,241.8,4.95,58.2,6.15,89.25,247.68529411764706,85344.75363321799,260.455,482.51666666666665,39.6375
259.05,307.42499999999995,361.575,338.54999999999995,402.525,697.5,138.45,201.45,443.7,321.45,139.375,269.725,248.65,4.725,56.475,5.7,91.5,252.225,85430.5204152249,266.6775,487.54999999999995,39.6
267.75,324.0,368.25,357.0,403.5,705.75,136.0,204.25,442.5,329.5,141.75,271.0,255.5,4.5,54.75,5.25,93.75,256.7647058823529,85516.28719723182,272.9,492.5833333333333,39.5625
269.55,326.1,364.5,349.65,396.375,739.125,137.75,205.45,446.925,340.15,142.35,280.875,259.225,5.175,54.975,6.225,96.0,260.0235294117647,87161.34913494809,273.1825,508.73333333333335,40.59375
