S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
570,498,447,771,546,750,648,687,342,717,699,411,669,297,18,411,111,596.5384615384615,17663.325443786984,670.5,560.25,596.1428571428571,354.0,64.5
459,894,471,660,579,786,393,843,432,717,561,411,669,273,39,450,141,605.7692307692307,26690.48520710059,559.5,682.5,575.1428571428571,361.5,90.0
507,558,648,462,486,486,393,567,366,588,552,483,562,255,39,309,171,512.1538461538462,5669.822485207102,484.5,544.5,501.57142857142856,282.0,105.0
426,333,441,393,579,474,366,567,366,468,543,339,438,315,9,321,126,441.0,6384.461538461539,409.5,456.75,441.0,318.0,67.5
396,669,435,429,345,444,468,420,373,468,498,294,438,321,51,462,108,436.6923076923077,7274.059171597633,412.5,473.25,422.7142857142857,391.5,79.5
477,633,453,615,261,528,348,276,309,465,453,354,424,213,39,450,69,430.46153846153845,12998.556213017751,546.0,468.75,375.57142857142856,331.5,54.0
489,432,546,270,339,645,462,276,309,462,487,300,162,99,39,333,84,398.38461538461536,16648.544378698225,379.5,490.5,351.14285714285717,216.0,61.5
513,381,432,180,537,408,246,255,355,462,522,300,162,207,54,150,93,365.61538461538464,15242.698224852073,346.5,439.5,328.85714285714283,178.5,73.5
531,348,381,393,216,249,246,315,324,430,487,339,214,297,72,219,60,344.0769230769231,9213.763313609466,462.0,298.5,336.42857142857144,258.0,66.0
294,408,519,414,234,225,340,315,324,363,453,408,567,399,18,420,60,374.15384615384613,9529.668639053252,354.0,346.5,395.7142857142857,409.5,39.0
333,453,147,273,378,273,366,300,357,363,361,333,567,378,18,198,78,346.46153846153845,8850.710059171597,303.0,312.75,378.14285714285717,288.0,48.0
402,327,162,198,393,207,198,234,321,306,270,177,516,312,84,159,117,285.46153846153845,10234.863905325445,300.0,272.25,288.85714285714283,235.5,100.5
345,366,357,150,225,252,180,234,321,507,361,291,342,195,42,153,78,302.38461538461536,8276.698224852073,247.5,300.0,319.42857142857144,174.0,60.0
360,516,339,51,282,363,261,264,279,507,453,291,342,366,0,195,111,331.38461538461536,13586.698224852073,205.5,375.0,342.42857142857144,280.5,55.5
189,291,207,81,252,288,261,306,270,454,366,228,256,333,9,474,147,265.3076923076923,7189.443786982248,135.0,259.5,305.85714285714283,403.5,78.0
267,288,279,339,288,252,240,306,270,444,279,150,135,207,30,171,255,272.0769230769231,5457.301775147929,303.0,276.75,260.57142857142856,189.0,142.5
345,279,288,369,408,264,210,214,211,444,241,267,135,213,9,189,273,282.6923076923077,7106.520710059172,357.0,309.75,246.0,201.0,141.0
273,255,174,144,459,144,219,174,135,441,204,258,175,216,0,219,144,235.0,10292.76923076923,208.5,258.0,229.42857142857142,217.5,72.0
258,279,183,225,255,135,255,174,135,348,213,237,276,123,9,174,147,228.69230769230768,3400.8284023668643,241.5,213.0,234.0,148.5,78.0
321,117,243,276,312,216,471,241,234,348,222,237,276,93,72,90,135,270.3076923076923,6423.443786982248,298.5,222.0,289.85714285714283,91.5,103.5
291,114,189,207,183,261,471,429,249,267,319,240,240,183,111,60,57,266.15384615384613,8699.8224852071,249.0,186.75,316.42857142857144,121.5,84.0
120,405,162,207,156,264,369,429,249,228,417,186,135,186,78,93,60,255.92307692307693,11614.686390532546,163.5,246.75,287.57142857142856,139.5,69.0
129,351,243,366,267,240,240,402,183,228,307,168,135,279,60,147,39,250.69230769230768,6931.136094674555,247.5,275.25,237.57142857142858,213.0,49.5
207,105,117,147,258,273,267,189,189,268,198,93,126,291,18,195,99,187.46153846153845,3977.3254437869823,177.0,188.25,190.0,243.0,58.5
231,81,105,183,255,150,309,189,189,159,189,117,171,132,90,252,96,179.07692307692307,3532.6863905325445,207.0,147.75,189.0,192.0,93.0
297,111,159,171,228,150,174,190,226,159,180,117,171,180,81,144,105,179.46153846153845,2224.2485207100594,234.0,162.0,173.85714285714286,162.0,93.0
171,195,324,402,135,204,174,255,186,148,172,118,144,255,42,114,39,202.15384615384616,6036.28402366864,286.5,214.5,171.0,184.5,40.5
312,141,249,240,105,234,163,255,186,126,165,261,144,237,84,303,30,198.53846153846155,3717.4792899408294,276.0,182.25,185.71428571428572,270.0,57.0
396,129,69,138,114,363,90,210,160,126,160,255,144,147,81,258,69,181.07692307692307,9292.994082840238,267.0,168.75,163.57142857142858,202.5,75.0
276,99,234,228,144,264,54,192,81,160,156,159,135,150,60,165,120,167.84615384615384,4360.899408284024,252.0,185.25,133.85714285714286,157.5,90.0
249,186,333,120,93,183,135,192,81,273,139,27,135,105,81,102,78,165.07692307692307,6478.6863905325445,184.5,198.75,140.28571428571428,103.5,79.5
174,186,210,87,318,225,135,183,129,273,123,27,135,72,81,102,111,169.6153846153846,5481.159763313611,130.5,234.75,143.57142857142858,87.0,96.0
261,30,180,21,228,69,135,258,219,261,118,112,159,60,81,153,111,157.76923076923077,6741.715976331361,141.0,126.75,180.28571428571428,106.5,96.0
186,30,102,18,192,93,108,258,219,192,114,150,387,102,39,120,78,157.6153846153846,9007.775147928996,102.0,104.25,204.0,111.0,58.5
111,48,285,258,189,93,45,222,141,192,247,333,387,81,90,120,66,196.23076923076923,10455.40828402367,184.5,153.75,223.85714285714286,100.5,78.0
156,45,105,39,207,81,126,195,84,147,381,222,243,48,69,267,48,156.23076923076923,8236.331360946746,97.5,109.5,199.71428571428572,157.5,58.5
144,78,87,27,162,255,144,195,84,129,262,129,72,63,36,327,21,136.0,4528.153846153847,85.5,145.5,145.0,195.0,28.5
150,258,75,93,189,252,99,142,82,129,144,129,72,147,48,129,60,139.53846153846155,3487.0177514792904,121.5,193.5,113.85714285714286,138.0,54.0
96,72,54,81,84,135,99,60,60,102,126,96,63,186,42,42,60,86.76923076923077,596.0236686390532,88.5,86.25,86.57142857142857,114.0,51.0
141,39,57,72,96,129,144,60,60,72,108,102,45,72,21,48,102,86.53846153846153,1196.094674556213,106.5,80.25,84.42857142857143,60.0,61.5
240,78,48,219,228,84,90,106,96,72,282,186,45,42,60,90,72,136.46153846153845,6214.402366863906,229.5,109.5,125.28571428571429,66.0,66.0
165,93,45,39,165,60,72,90,18,73,456,111,91,105,39,105,51,113.6923076923077,11514.059171597635,102.0,90.75,130.14285714285714,105.0,45.0
69,102,18,30,141,69,90,90,18,30,307,54,27,159,33,159,60,80.38461538461539,5565.15976331361,49.5,82.5,88.0,159.0,46.5
99,129,57,315,75,183,45,85,27,30,0,54,27,180,51,117,9,86.61538461538461,6540.390532544379,207.0,111.0,38.285714285714285,148.5,30.0
90,150,105,441,36,123,45,123,114,127,0,63,79,126,228,72,39,115.07692307692308,10528.07100591716,265.5,103.5,78.71428571428571,99.0,133.5
66,81,126,189,78,36,81,123,114,186,0,99,141,93,228,66,69,101.53846153846153,2679.01775147929,127.5,80.25,106.28571428571429,79.5,148.5
27,153,96,123,126,144,126,85,108,186,0,72,141,117,30,78,60,106.6923076923077,2426.0591715976334,75.0,129.75,102.57142857142857,97.5,45.0
30,129,45,18,75,132,222,60,93,223,0,90,103,30,57,66,99,93.84615384615384,4493.668639053254,24.0,95.25,113.0,48.0,78.0
120,165,75,39,18,87,135,60,93,237,0,45,36,183,48,99,117,85.38461538461539,3988.544378698225,79.5,86.25,86.57142857142857,141.0,82.5
90,207,96,72,9,60,90,39,51,237,0,45,36,138,69,93,72,79.38461538461539,4524.3905325443775,81.0,93.0,71.14285714285714,115.5,70.5
114,123,57,72,66,27,90,93,105,169,0,36,36,63,27,60,39,76.0,1960.1538461538462,93.0,68.25,75.57142857142857,61.5,33.0
81,9,45,117,144,39,81,93,105,36,0,54,9,51,30,93,27,62.53846153846154,1869.0177514792897,99.0,59.25,54.0,72.0,28.5
123,51,105,90,96,69,153,123,76,36,0,63,9,51,69,39,69,76.46153846153847,1883.7869822485209,106.5,80.25,65.71428571428571,45.0,69.0
132,111,66,72,45,57,144,132,57,69,0,36,55,60,36,252,66,75.07692307692308,1674.9940828402368,102.0,69.75,70.42857142857143,156.0,51.0
87,120,96,78,72,72,153,132,57,264,0,123,36,93,48,207,60,99.23076923076923,3833.254437869823,82.5,90.0,109.28571428571429,150.0,54.0
99,168,183,60,90,30,117,109,64,264,0,123,36,111,102,48,42,103.3076923076923,4704.5207100591715,79.5,117.75,101.85714285714286,79.5,72.0
147,171,63,69,63,60,117,39,39,159,0,93,45,111,93,18,51,81.92307692307692,2506.6863905325445,108.0,89.25,70.28571428571429,64.5,72.0
78,198,75,39,27,72,150,39,39,93,0,63,36,72,75,60,48,69.92307692307692,2634.0710059171606,58.5,93.0,60.0,66.0,61.5
123,102,66,90,48,18,81,33,24,93,0,63,36,60,66,66,27,59.76923076923077,1255.1005917159764,106.5,58.5,47.142857142857146,63.0,46.5
