S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
495,204,324,258,429,249,531,468,247,348,309,420,0,66,99,234,123,329.38461538461536,19136.698224852073,376.5,301.5,331.85714285714283,150.0,111.0
615,300,429,567,594,240,531,468,321,348,270,336,0,171,66,207,102,386.0769230769231,27492.07100591716,591.0,390.75,324.85714285714283,189.0,84.0
567,255,369,591,732,108,525,355,321,318,231,315,0,105,36,171,60,360.53846153846155,37538.55621301775,579.0,366.0,295.0,138.0,48.0
558,294,555,444,471,147,489,474,376,435,199,180,0,102,66,222,81,355.53846153846155,28423.940828402367,501.0,366.75,307.57142857142856,162.0,73.5
444,327,441,144,390,303,402,474,324,435,168,186,0,123,114,351,81,310.61538461538464,19402.082840236682,294.0,365.25,284.14285714285717,237.0,97.5
312,360,204,267,288,315,279,486,324,423,126,174,0,78,108,549,105,273.6923076923077,14793.443786982249,289.5,291.75,258.85714285714283,313.5,106.5
420,291,237,405,309,165,306,522,288,285,84,174,0,36,132,426,87,268.15384615384613,18216.745562130178,412.5,250.5,237.0,231.0,109.5
396,291,219,258,318,138,306,522,360,285,172,219,0,72,162,303,129,268.0,15151.384615384617,327.0,241.5,266.2857142857143,187.5,145.5
324,318,144,153,174,165,312,430,360,273,261,180,0,276,60,270,51,238.0,12174.461538461539,238.5,200.25,259.42857142857144,273.0,55.5
327,162,162,177,201,546,216,225,286,249,244,132,0,219,48,303,144,225.15384615384616,14482.745562130176,252.0,267.75,193.14285714285714,261.0,96.0
279,174,225,123,345,294,282,225,213,249,228,246,0,180,102,219,120,221.76923076923077,6922.331360946746,201.0,259.5,206.14285714285714,199.5,111.0
309,360,207,153,147,309,246,220,213,301,190,216,0,165,114,276,48,220.84615384615384,7847.822485207102,231.0,255.75,198.0,220.5,81.0
150,324,213,270,153,345,216,180,319,204,153,216,0,117,93,264,90,211.0,7838.769230769231,210.0,258.75,184.0,190.5,91.5
111,189,138,234,207,135,216,180,378,204,171,201,0,39,60,276,183,181.84615384615384,6633.05325443787,172.5,167.25,192.85714285714286,157.5,121.5
141,261,162,270,231,147,240,216,378,250,189,321,0,69,36,300,105,215.84615384615384,8065.668639053254,205.5,200.25,227.71428571428572,184.5,70.5
192,264,204,171,201,180,261,351,304,300,183,315,0,51,36,276,111,225.07692307692307,7545.763313609469,181.5,212.25,244.85714285714286,163.5,73.5
93,279,246,114,186,213,252,351,297,300,177,225,0,84,51,381,120,210.23076923076923,8636.485207100592,103.5,231.0,228.85714285714286,232.5,85.5
210,114,525,189,102,306,228,250,297,250,234,168,0,105,63,309,183,221.0,14286.307692307693,199.5,261.75,203.85714285714286,207.0,123.0
339,69,183,267,153,252,207,183,301,147,291,168,0,99,63,174,144,196.92307692307693,8361.763313609466,303.0,164.25,185.28571428571428,136.5,103.5
198,117,189,171,228,180,207,183,240,147,264,192,0,120,81,153,27,178.15384615384616,3980.1301775147936,184.5,178.5,176.14285714285714,136.5,54.0
252,186,162,228,195,138,180,193,240,204,237,243,0,189,81,240,75,189.07692307692307,4056.07100591716,240.0,170.25,185.28571428571428,214.5,78.0
270,105,147,219,354,123,99,186,228,231,136,159,0,96,69,147,60,173.6153846153846,7354.544378698224,244.5,182.25,148.42857142857142,121.5,64.5
195,126,147,147,132,186,207,186,237,231,36,186,0,117,90,135,144,155.07692307692307,4566.994082840237,171.0,147.75,154.71428571428572,126.0,117.0
183,126,237,18,270,150,207,235,237,241,177,99,0,174,39,177,99,167.69230769230768,6857.136094674555,100.5,195.75,170.85714285714286,175.5,69.0
129,66,225,39,294,177,126,315,265,135,318,99,0,96,96,93,81,168.30769230769232,10548.21301775148,84.0,190.5,179.71428571428572,94.5,88.5
69,159,153,174,195,168,126,315,276,135,201,100,0,117,147,60,90,159.30769230769232,6150.21301775148,121.5,168.75,164.71428571428572,88.5,118.5
174,147,153,291,126,69,126,241,276,129,84,138,0,108,111,93,111,150.30769230769232,6137.289940828403,232.5,123.75,142.0,100.5,111.0
132,159,162,258,96,93,171,162,285,81,120,186,0,9,150,51,132,146.53846153846155,5114.556213017751,195.0,127.5,143.57142857142858,30.0,141.0
120,159,117,138,183,102,207,162,372,81,156,216,0,165,126,51,144,154.84615384615384,6894.745562130178,129.0,140.25,170.57142857142858,108.0,135.0
144,93,105,231,123,156,207,145,372,111,160,204,0,90,93,60,153,157.76923076923077,7034.331360946746,187.5,119.25,171.28571428571428,75.0,123.0
165,126,126,180,99,93,171,144,237,204,165,204,0,39,105,72,90,147.23076923076923,3433.100591715976,172.5,111.0,160.71428571428572,55.5,97.5
174,72,102,165,141,48,171,144,150,204,111,162,0,96,126,180,99,126.46153846153847,3079.171597633136,169.5,90.75,134.57142857142858,138.0,112.5
120,189,177,105,123,144,237,138,150,166,57,156,0,108,105,132,120,135.53846153846155,3259.6331360946747,112.5,158.25,129.14285714285714,120.0,112.5
51,228,255,63,66,135,240,60,180,159,42,63,0,39,42,87,60,118.61538461538461,6759.159763313609,57.0,171.0,106.28571428571429,63.0,51.0
42,60,123,153,189,180,162,60,150,159,27,63,0,27,54,105,51,105.23076923076923,3876.1775147928993,97.5,138.0,88.71428571428571,66.0,52.5
69,39,45,144,264,162,189,90,150,150,126,147,0,81,69,150,120,121.15384615384616,4651.668639053255,106.5,127.5,121.71428571428571,115.5,94.5
153,69,66,129,141,81,153,129,115,60,225,147,0,93,69,156,117,112.92307692307692,2995.917159763314,141.0,89.25,118.42857142857143,124.5,93.0
201,69,162,90,111,39,153,129,114,60,175,121,0,90,54,147,150,109.53846153846153,3021.3254437869823,145.5,95.25,107.42857142857143,118.5,102.0
225,96,126,138,72,96,153,135,114,117,126,132,0,195,48,138,240,117.6923076923077,2362.3668639053258,181.5,97.5,111.0,166.5,144.0
150,144,135,90,81,48,162,66,132,108,87,111,0,204,39,216,207,101.07692307692308,1937.6094674556216,120.0,102.0,95.14285714285714,210.0,123.0
108,93,111,201,93,105,63,66,48,108,48,93,0,99,39,123,129,87.46153846153847,2039.3254437869823,154.5,100.5,60.857142857142854,111.0,84.0
153,180,183,213,54,159,54,183,48,118,33,72,0,57,114,105,120,111.53846153846153,4618.402366863906,183.0,144.0,72.57142857142857,81.0,117.0
177,90,153,153,45,141,36,240,90,168,18,72,0,60,102,102,39,106.38461538461539,4750.082840236686,165.0,107.25,89.14285714285714,81.0,70.5
240,93,105,186,36,93,36,240,81,168,72,63,0,117,57,159,120,108.6923076923077,5466.674556213018,213.0,81.75,94.28571428571429,138.0,88.5
327,63,75,93,78,105,58,180,81,109,126,129,0,48,72,99,192,109.53846153846153,5617.01775147929,210.0,80.25,97.57142857142857,73.5,132.0
186,54,81,48,126,174,81,120,60,108,93,150,99,57,75,54,162,106.15384615384616,1785.5147928994083,117.0,108.75,101.57142857142857,55.5,118.5
69,129,93,39,102,138,81,120,27,108,60,111,85,57,72,120,111,89.38461538461539,1050.3905325443786,54.0,115.5,84.57142857142857,88.5,91.5
153,108,102,63,96,39,147,90,27,138,181,72,99,39,36,159,54,101.15384615384616,1876.4378698224855,108.0,86.25,107.71428571428571,99.0,45.0
183,60,156,99,75,54,111,102,72,105,303,72,99,51,90,90,123,114.6923076923077,4191.443786982249,141.0,86.25,123.42857142857143,70.5,106.5
96,96,123,51,138,51,111,102,96,105,172,82,108,63,51,66,138,102.38461538461539,959.3136094674555,73.5,102.0,110.85714285714286,64.5,94.5
57,108,114,105,147,9,118,96,96,112,42,102,108,84,39,120,126,93.38461538461539,1229.775147928994,81.0,94.5,96.28571428571429,102.0,82.5
48,69,90,102,84,39,108,48,105,186,52,93,108,135,60,171,144,87.07692307692308,1398.532544378698,75.0,70.5,100.0,153.0,102.0
78,30,96,60,54,57,63,48,144,186,63,72,90,114,96,162,87,80.07692307692308,1650.9940828402368,69.0,59.25,95.14285714285714,138.0,91.5
81,18,84,150,75,39,72,72,144,174,79,63,36,105,129,120,162,83.61538461538461,1967.9289940828403,115.5,54.0,91.42857142857143,112.5,145.5
48,198,45,60,57,51,135,99,85,93,96,63,36,144,54,72,144,82.0,1842.4615384615386,54.0,87.75,86.71428571428571,108.0,99.0
51,201,66,51,18,60,135,99,18,93,88,78,63,48,63,84,72,78.53846153846153,2191.633136094675,51.0,86.25,82.0,66.0,67.5
78,27,114,51,36,39,112,78,18,84,81,129,45,63,30,51,51,68.61538461538461,1173.6213017751481,64.5,54.0,78.14285714285714,57.0,40.5
108,63,150,30,81,72,90,78,63,63,60,117,45,72,42,180,105,78.46153846153847,937.171597633136,69.0,91.5,73.71428571428571,126.0,73.5
129,75,129,57,102,21,99,78,138,63,39,72,40,84,69,159,111,80.15384615384616,1283.3609467455622,93.0,81.75,75.57142857142857,121.5,90.0
69,90,114,39,84,51,117,79,138,153,88,75,54,114,39,108,141,88.53846153846153,1061.1715976331361,54.0,84.75,100.57142857142857,111.0,90.0
39,90,162,180,180,102,126,39,138,276,138,75,54,51,27,114,123,123.0,4199.538461538462,109.5,133.5,120.85714285714286,82.5,75.0
81,78,195,57,180,78,126,39,186,276,106,69,67,60,69,72,111,118.3076923076923,4546.213017751479,69.0,132.75,124.14285714285714,66.0,90.0
102,36,156,102,75,57,108,55,186,162,75,99,99,63,93,60,57,100.92307692307692,1819.917159763314,102.0,81.0,112.0,61.5,75.0
132,18,96,96,93,84,126,363,139,57,96,75,99,63,126,72,27,113.38461538461539,6124.082840236688,114.0,72.75,136.42857142857142,67.5,76.5
78,39,27,63,102,105,126,363,69,57,117,54,63,42,174,72,36,97.15384615384616,6711.976331360946,70.5,68.25,121.28571428571429,57.0,105.0
51,84,153,51,18,96,45,214,69,69,79,27,63,102,201,51,63,78.38461538461539,2585.7751479289946,51.0,87.75,80.85714285714286,76.5,132.0
51,114,213,51,66,66,36,30,58,45,42,27,63,111,96,63,114,66.3076923076923,2243.7514792899406,51.0,114.75,43.0,87.0,105.0
57,81,108,18,87,45,36,30,18,45,111,27,90,105,153,39,99,57.92307692307692,1036.224852071006,37.5,80.25,51.0,72.0,126.0
87,51,78,30,57,54,54,61,18,58,180,18,45,69,186,18,78,60.84615384615385,1558.7455621301774,58.5,60.0,62.0,43.5,132.0
69,42,27,18,156,18,63,81,19,84,105,57,45,27,117,60,48,60.30769230769231,1477.1360946745563,43.5,60.75,64.85714285714286,43.5,82.5
30,42,63,18,93,30,72,81,63,84,30,93,45,48,114,93,48,57.23076923076923,636.1775147928995,24.0,57.0,66.85714285714286,70.5,81.0
90,39,186,30,63,57,36,69,63,105,40,93,54,57,81,45,81,71.15384615384616,1594.8994082840234,60.0,86.25,65.71428571428571,51.0,81.0
111,69,177,48,27,27,195,39,94,60,51,93,54,60,96,18,48,80.38461538461539,2639.9289940828407,79.5,75.0,83.71428571428571,39.0,72.0
87,48,18,45,27,27,195,39,72,60,55,79,54,66,111,18,54,62.0,1863.076923076923,66.0,30.0,79.14285714285714,42.0,82.5
75,21,48,63,45,57,142,49,72,43,60,36,36,111,120,45,78,57.46153846153846,806.0946745562131,69.0,42.75,62.57142857142857,78.0,99.0
69,9,84,84,72,93,54,81,73,18,60,81,36,69,144,69,102,62.61538461538461,646.5443786982249,76.5,64.5,57.57142857142857,69.0,123.0
