S-01,S-02,S-03,S-04,S-05,S-06,S-07,S-08,S-09,S-10,S-12,S-13,S-14,S-15,S-16,S-18,S-19,Average,Variance,Zone 1,Zone 2,Zone 3,Zone 4,Zone 5
1050,870,774,993,2427,1362,2193,1791,426,936,0,319,382,93,27,264,51,1040.2307692307693,495772.6390532545,1021.5,1358.25,863.8571428571429,178.5,39.0
873,1218,867,783,2634,1578,1777,1791,426,132,0,342,555,153,69,438,48,998.1538461538462,544286.5917159764,828.0,1574.25,717.5714285714286,295.5,58.5
1005,1110,900,687,1458,870,1689,1749,408,132,0,417,555,105,126,486,63,844.6153846153846,285415.77514792903,846.0,1084.5,707.1428571428571,295.5,94.5
843,942,597,771,1290,594,1395,1539,546,325,0,378,493,240,174,390,90,747.1538461538462,185608.74556213018,807.0,855.75,668.0,315.0,132.0
1005,702,525,579,1302,594,798,1539,546,462,0,321,366,183,144,219,51,672.2307692307693,156999.40828402364,792.0,780.75,576.0,201.0,97.5
963,738,1110,555,1239,549,801,1423,609,462,0,321,366,81,30,258,60,702.7692307692307,147385.56213017754,759.0,909.0,568.8571428571429,169.5,45.0
909,726,384,486,963,645,801,1041,666,559,0,342,343,135,60,324,81,605.0,79846.92307692308,697.5,679.5,536.0,229.5,70.5
747,861,327,306,714,630,810,1041,666,792,0,402,246,192,42,330,132,580.1538461538462,81830.13017751479,526.5,633.0,565.2857142857143,261.0,87.0
570,522,234,378,837,513,573,975,477,792,0,492,246,297,30,429,174,508.38461538461536,64244.23668639053,474.0,526.5,507.85714285714283,363.0,102.0
603,381,522,633,765,465,741,663,369,618,0,261,306,342,81,264,132,486.6923076923077,44044.82840236687,618.0,533.25,422.57142857142856,303.0,106.5
432,156,540,495,861,486,669,663,369,459,0,177,402,297,129,279,87,439.15384615384613,49605.97633136095,463.5,510.75,391.2857142857143,288.0,108.0
489,204,363,438,585,570,495,642,405,459,0,177,402,240,120,396,27,402.2307692307692,30233.715976331358,463.5,430.5,368.57142857142856,318.0,73.5
363,270,423,342,408,690,495,675,414,513,0,282,391,213,54,300,30,405.0769230769231,29046.994082840243,352.5,447.75,395.7142857142857,256.5,42.0
525,303,432,507,489,462,445,675,414,417,0,309,387,435,57,492,69,412.6923076923077,22597.13609467456,516.0,421.5,378.14285714285717,463.5,63.0
504,252,240,426,279,378,279,607,490,417,0,282,387,405,66,360,81,349.3076923076923,21591.289940828407,465.0,287.25,351.7142857142857,382.5,73.5
441,255,306,390,174,453,417,444,663,498,0,396,445,330,36,396,63,375.53846153846155,24675.940828402367,415.5,297.0,409.0,363.0,49.5
207,138,246,321,402,393,459,444,663,297,0,348,357,369,57,159,63,328.84615384615387,24602.591715976334,264.0,294.75,366.85714285714283,264.0,60.0
279,138,309,372,465,534,453,382,448,297,0,348,357,345,57,285,102,337.0769230769231,18742.99408284024,325.5,361.5,326.42857142857144,315.0,79.5
432,225,381,291,234,414,453,279,456,379,0,310,288,333,21,147,90,318.61538461538464,14400.69822485207,361.5,313.5,309.2857142857143,240.0,55.5
540,324,327,117,222,204,361,279,456,432,0,207,360,381,27,141,78,294.53846153846155,19652.094674556214,328.5,269.25,299.2857142857143,261.0,52.5
507,177,285,126,288,255,270,237,397,432,0,195,360,300,159,321,78,271.46153846153845,16645.171597633136,316.5,251.25,270.14285714285717,310.5,118.5
507,570,255,147,249,465,189,195,423,346,0,246,322,288,150,180,123,301.0769230769231,23460.378698224853,327.0,384.75,245.85714285714286,234.0,136.5
420,216,279,267,174,534,756,195,423,330,0,180,213,333,39,180,132,306.6923076923077,33845.75147928994,343.5,300.75,299.57142857142856,256.5,85.5
201,240,213,279,294,285,948,258,402,330,0,180,213,264,9,117,78,295.61538461538464,43566.39053254438,240.0,258.0,333.0,190.5,43.5
207,324,291,108,339,291,948,330,462,271,0,193,225,216,18,216,120,306.84615384615387,46317.36094674557,157.5,311.25,347.0,216.0,69.0
120,255,267,165,222,477,648,330,462,213,0,129,201,210,57,252,171,268.38461538461536,27924.39053254438,142.5,305.25,283.2857142857143,231.0,114.0
234,516,189,132,318,300,318,327,316,213,0,177,201,462,123,138,195,249.30769230769232,14021.751479289944,183.0,330.75,221.71428571428572,300.0,159.0
321,369,279,147,291,153,180,234,183,232,0,216,229,264,84,216,177,218.0,7884.307692307692,234.0,273.0,182.0,240.0,130.5
387,345,276,60,222,354,162,234,183,345,0,165,201,231,51,240,123,225.69230769230768,12471.44378698225,223.5,299.25,184.28571428571428,235.5,87.0
171,84,126,96,201,390,201,214,165,345,0,165,201,264,105,369,90,181.46153846153845,9684.24852071006,133.5,200.25,184.42857142857142,316.5,97.5
162,201,84,174,210,225,201,189,123,253,0,195,259,156,51,429,36,175.07692307692307,4660.994082840237,168.0,180.0,174.28571428571428,292.5,43.5
213,273,153,174,174,168,159,189,123,84,0,216,204,126,48,102,54,163.84615384615384,4196.130177514793,193.5,192.0,139.28571428571428,114.0,51.0
150,207,174,186,204,183,108,196,195,84,0,282,204,180,48,147,72,167.15384615384616,4492.4378698224855,168.0,192.0,152.71428571428572,163.5,60.0
180,501,255,150,174,243,99,132,582,154,0,234,226,171,66,90,66,225.3846153846154,22720.852071005924,165.0,293.25,203.85714285714286,130.5,66.0
138,297,192,72,45,309,117,132,582,192,0,243,237,210,75,216,90,196.6153846153846,20475.15976331361,105.0,210.75,214.71428571428572,213.0,82.5
48,360,225,114,168,183,276,169,381,192,0,243,237,141,72,198,108,199.69230769230768,10832.059171597633,81.0,234.0,214.0,169.5,90.0
198,192,183,168,219,141,276,165,264,204,0,247,190,126,105,135,36,188.23076923076923,4372.639053254438,183.0,183.75,192.28571428571428,130.5,70.5
273,216,153,135,138,153,237,165,264,252,0,159,138,69,75,114,18,175.6153846153846,5020.082840236687,204.0,165.0,173.57142857142858,91.5,46.5
171,219,243,147,114,195,225,127,225,252,0,81,138,105,69,72,93,164.3846153846154,4929.15976331361,159.0,192.75,149.71428571428572,88.5,81.0
324,138,252,171,243,291,162,108,111,213,0,138,148,129,90,189,180,176.84615384615384,6959.360946745562,247.5,231.0,125.71428571428571,159.0,135.0
366,414,237,243,183,198,153,108,111,339,0,276,300,138,105,117,90,225.23076923076923,12482.94674556213,304.5,258.0,183.85714285714286,127.5,97.5
234,264,177,72,297,186,216,78,115,339,0,276,300,162,114,84,60,196.46153846153845,9928.402366863907,153.0,231.0,189.14285714285714,123.0,87.0
120,231,228,69,246,126,216,36,105,273,0,219,240,159,114,63,39,162.23076923076923,7524.639053254438,94.5,207.75,155.57142857142858,111.0,76.5
60,204,240,90,201,27,175,36,105,129,0,138,135,114,48,48,93,118.46153846153847,5113.171597633137,75.0,168.0,102.57142857142857,81.0,70.5
102,132,198,51,132,48,135,73,107,129,0,111,135,120,105,150,75,104.07692307692308,2364.2248520710064,76.5,127.5,98.57142857142857,135.0,90.0
186,201,63,75,126,48,72,111,109,154,0,255,117,156,96,159,36,116.6923076923077,4428.059171597633,130.5,109.5,116.85714285714286,157.5,66.0
126,207,165,93,54,138,90,111,102,147,0,276,90,114,39,102,102,123.0,4353.2307692307695,109.5,141.0,116.57142857142857,108.0,70.5
198,36,135,171,66,129,63,153,102,147,0,276,90,84,30,111,72,120.46153846153847,4922.094674556214,184.5,91.5,118.71428571428571,97.5,51.0
237,105,114,174,57,72,63,225,112,208,0,184,90,114,30,90,18,126.23076923076923,4931.715976331361,205.5,87.0,126.0,102.0,24.0
222,150,105,60,105,150,76,225,252,273,0,174,72,240,72,51,36,143.3846153846154,6350.698224852073,141.0,127.5,153.14285714285714,145.5,54.0
312,105,117,123,153,171,63,142,252,273,0,123,72,198,81,81,78,146.6153846153846,7143.62130177515,217.5,136.5,132.14285714285714,139.5,79.5
261,120,114,102,93,156,72,87,181,232,0,45,72,78,48,60,90,118.07692307692308,4938.840236686391,181.5,120.75,98.42857142857143,69.0,69.0
249,153,84,153,63,81,180,87,69,135,0,84,63,27,51,93,60,107.76923076923077,3800.023668639053,201.0,95.25,88.28571428571429,60.0,55.5
216,120,135,36,93,99,171,78,69,135,0,84,63,45,39,96,81,99.92307692307692,2966.3786982248525,126.0,111.75,85.71428571428571,70.5,60.0
150,189,186,93,174,162,171,57,105,145,0,93,105,108,39,69,111,125.38461538461539,2909.4674556213017,121.5,177.75,96.57142857142857,88.5,75.0
132,201,174,72,309,111,126,57,108,90,0,54,159,96,72,78,111,122.53846153846153,5613.017751479289,102.0,198.75,84.85714285714286,87.0,91.5
165,105,150,18,240,141,81,88,108,90,0,111,159,9,51,102,39,112.0,3627.2307692307695,91.5,159.0,91.0,55.5,45.0
150,51,120,63,84,93,153,81,100,81,0,45,133,48,42,165,51,88.76923076923077,1767.7159763313612,106.5,87.0,84.71428571428571,106.5,46.5
111,93,81,60,93,72,99,81,39,84,0,36,36,57,9,138,51,68.07692307692308,942.0710059171599,85.5,84.75,53.57142857142857,97.5,30.0
69,69,120,18,108,93,108,105,39,84,0,36,36,30,18,60,57,68.07692307692308,1397.6094674556214,43.5,97.5,58.285714285714285,45.0,37.5
57,48,87,18,147,96,108,180,40,94,0,64,49,69,18,30,99,76.0,2321.538461538462,37.5,94.5,76.42857142857143,49.5,58.5
69,30,168,18,72,60,99,180,51,39,0,90,45,72,9,75,114,70.84615384615384,2630.1301775147926,43.5,82.5,72.0,73.5,61.5
39,51,75,48,105,60,72,115,51,39,0,81,45,93,9,114,168,60.07692307692308,836.3786982248521,43.5,72.75,57.57142857142857,103.5,88.5
60,42,27,111,105,291,138,27,58,45,0,54,49,81,39,111,222,77.46153846153847,5122.710059171598,85.5,116.25,53.0,96.0,130.5
81,84,69,90,36,111,120,27,45,18,0,72,36,27,48,63,204,60.69230769230769,1243.5976331360948,85.5,75.0,45.42857142857143,45.0,126.0
90,39,87,78,75,147,63,48,45,18,0,72,36,51,39,63,156,61.38461538461539,1278.8520710059172,84.0,87.0,40.285714285714285,57.0,97.5
45,36,63,39,18,162,63,123,73,63,0,82,63,81,63,18,69,63.84615384615385,1651.9763313609467,42.0,69.75,66.71428571428571,49.5,66.0
27,27,45,42,18,60,99,123,114,84,0,123,81,48,54,57,75,64.84615384615384,1629.0532544378698,34.5,37.5,89.14285714285714,52.5,64.5
18,42,159,72,129,57,63,100,114,84,0,102,81,84,84,78,141,78.53846153846153,1787.7869822485209,45.0,96.75,77.71428571428571,81.0,112.5
48,51,45,72,147,108,99,48,99,67,0,102,45,117,81,96,114,71.61538461538461,1349.0059171597636,60.0,87.75,65.71428571428571,106.5,97.5
129,9,57,60,102,39,135,48,57,75,0,63,18,96,18,63,48,60.92307692307692,1610.8402366863904,94.5,51.75,56.57142857142857,79.5,33.0
111,0,93,36,114,39,36,58,57,75,0,63,18,72,39,48,45,53.84615384615385,1301.360946745562,73.5,61.5,43.857142857142854,60.0,42.0
90,9,45,69,36,48,36,141,61,61,0,45,45,69,66,51,87,52.76923076923077,1156.639053254438,79.5,34.5,55.57142857142857,60.0,76.5
153,9,75,45,36,39,31,141,138,93,0,66,81,42,105,39,90,69.76923076923077,2317.562130177515,99.0,39.75,78.57142857142857,40.5,97.5
60,39,45,36,54,18,27,94,138,93,0,129,81,93,63,117,39,62.61538461538461,1628.698224852071,48.0,39.0,80.28571428571429,105.0,51.0
18,36,54,48,45,27,63,57,87,123,0,72,58,69,18,105,78,52.92307692307692,895.9171597633136,33.0,40.5,65.71428571428571,87.0,48.0
